date,geography_name,geography_code,sex,hours,variable_name,value
2022,Manchester,E08000003,Male,Full-Time,percent,5
2022,Oldham,E08000004,Male,Full-Time,number_of_jobs_000s,NA
2022,Oldham,E08000004,Male,Full-Time,percent,NA
2022,Rochdale,E08000005,Male,Full-Time,number_of_jobs_000s,5
2022,Rochdale,E08000005,Male,Full-Time,percent,17.4
2022,Salford,E08000006,Male,Full-Time,number_of_jobs_000s,NA
2022,Salford,E08000006,Male,Full-Time,percent,NA
2022,Stockport,E08000007,Male,Full-Time,number_of_jobs_000s,NA
2022,Stockport,E08000007,Male,Full-Time,percent,NA
2022,Tameside,E08000008,Male,Full-Time,number_of_jobs_000s,NA
2022,Tameside,E08000008,Male,Full-Time,percent,NA
2022,Trafford,E08000009,Male,Full-Time,number_of_jobs_000s,NA
2022,Trafford,E08000009,Male,Full-Time,percent,NA
2022,Wigan,E08000010,Male,Full-Time,number_of_jobs_000s,NA
2022,Wigan,E08000010,Male,Full-Time,percent,NA
2022,Lancashire,E10000017,Male,Full-Time,number_of_jobs_000s,13
2022,Lancashire,E10000017,Male,Full-Time,percent,6.5
2022,Burnley,E07000117,Male,Full-Time,number_of_jobs_000s,NA
2022,Burnley,E07000117,Male,Full-Time,percent,NA
2022,Chorley,E07000118,Male,Full-Time,number_of_jobs_000s,NA
2022,Chorley,E07000118,Male,Full-Time,percent,NA
2022,Fylde,E07000119,Male,Full-Time,number_of_jobs_000s,NA
2022,Fylde,E07000119,Male,Full-Time,percent,NA
2022,Hyndburn,E07000120,Male,Full-Time,number_of_jobs_000s,NA
2022,Hyndburn,E07000120,Male,Full-Time,percent,NA
2022,Lancaster,E07000121,Male,Full-Time,number_of_jobs_000s,NA
2022,Lancaster,E07000121,Male,Full-Time,percent,NA
2022,Pendle,E07000122,Male,Full-Time,number_of_jobs_000s,NA
2022,Pendle,E07000122,Male,Full-Time,percent,NA
2022,Preston,E07000123,Male,Full-Time,number_of_jobs_000s,NA
2022,Preston,E07000123,Male,Full-Time,percent,NA
2022,Ribble Valley,E07000124,Male,Full-Time,number_of_jobs_000s,NA
2022,Ribble Valley,E07000124,Male,Full-Time,percent,NA
2022,Rossendale,E07000125,Male,Full-Time,number_of_jobs_000s,NA
2022,Rossendale,E07000125,Male,Full-Time,percent,NA
2022,South Ribble,E07000126,Male,Full-Time,number_of_jobs_000s,NA
2022,South Ribble,E07000126,Male,Full-Time,percent,NA
2022,West Lancashire,E07000127,Male,Full-Time,number_of_jobs_000s,NA
2022,West Lancashire,E07000127,Male,Full-Time,percent,NA
2022,Wyre,E07000128,Male,Full-Time,number_of_jobs_000s,NA
2022,Wyre,E07000128,Male,Full-Time,percent,NA
2022,Merseyside Met County,E11000002,Male,Full-Time,number_of_jobs_000s,11
2022,Merseyside Met County,E11000002,Male,Full-Time,percent,5.6
2022,Knowsley,E08000011,Male,Full-Time,number_of_jobs_000s,NA
2022,Knowsley,E08000011,Male,Full-Time,percent,NA
2022,Liverpool,E08000012,Male,Full-Time,number_of_jobs_000s,NA
2022,Liverpool,E08000012,Male,Full-Time,percent,NA
2022,St. Helens,E08000013,Male,Full-Time,number_of_jobs_000s,NA
2022,St. Helens,E08000013,Male,Full-Time,percent,NA
2022,Sefton,E08000014,Male,Full-Time,number_of_jobs_000s,NA
2022,Sefton,E08000014,Male,Full-Time,percent,NA
2022,Wirral,E08000015,Male,Full-Time,number_of_jobs_000s,NA
2022,Wirral,E08000015,Male,Full-Time,percent,NA
2022,Yorkshire and The Humber,E12000003,Male,Full-Time,number_of_jobs_000s,73
2022,Yorkshire and The Humber,E12000003,Male,Full-Time,percent,7.4
2022,East Riding of Yorkshire UA,E06000011,Male,Full-Time,number_of_jobs_000s,NA
2022,East Riding of Yorkshire UA,E06000011,Male,Full-Time,percent,NA
2022,Kingston upon Hull UA,E06000010,Male,Full-Time,number_of_jobs_000s,NA
2022,Kingston upon Hull UA,E06000010,Male,Full-Time,percent,NA
2022,North East Lincolnshire UA,E06000012,Male,Full-Time,number_of_jobs_000s,NA
2022,North East Lincolnshire UA,E06000012,Male,Full-Time,percent,NA
2022,North Lincolnshire UA,E06000013,Male,Full-Time,number_of_jobs_000s,NA
2022,North Lincolnshire UA,E06000013,Male,Full-Time,percent,NA
2022,York UA,E06000014,Male,Full-Time,number_of_jobs_000s,NA
2022,York UA,E06000014,Male,Full-Time,percent,NA
2022,North Yorkshire,E10000023,Male,Full-Time,number_of_jobs_000s,8
2022,North Yorkshire,E10000023,Male,Full-Time,percent,6.3
2022,Craven,E07000163,Male,Full-Time,number_of_jobs_000s,NA
2022,Craven,E07000163,Male,Full-Time,percent,NA
2022,Hambleton,E07000164,Male,Full-Time,number_of_jobs_000s,NA
2022,Hambleton,E07000164,Male,Full-Time,percent,NA
2022,Harrogate,E07000165,Male,Full-Time,number_of_jobs_000s,NA
2022,Harrogate,E07000165,Male,Full-Time,percent,NA
2022,Richmondshire,E07000166,Male,Full-Time,number_of_jobs_000s,NA
2022,Richmondshire,E07000166,Male,Full-Time,percent,0
2022,Ryedale,E07000167,Male,Full-Time,number_of_jobs_000s,NA
2022,Ryedale,E07000167,Male,Full-Time,percent,NA
2022,Scarborough,E07000168,Male,Full-Time,number_of_jobs_000s,NA
2022,Scarborough,E07000168,Male,Full-Time,percent,NA
2022,Selby,E07000169,Male,Full-Time,number_of_jobs_000s,NA
2022,Selby,E07000169,Male,Full-Time,percent,NA
2022,South Yorkshire Met County,E11000003,Male,Full-Time,number_of_jobs_000s,14
2022,South Yorkshire Met County,E11000003,Male,Full-Time,percent,6.6
2022,Barnsley,E08000016,Male,Full-Time,number_of_jobs_000s,NA
2022,Barnsley,E08000016,Male,Full-Time,percent,NA
2022,Doncaster,E08000017,Male,Full-Time,number_of_jobs_000s,NA
2022,Doncaster,E08000017,Male,Full-Time,percent,NA
2022,Rotherham,E08000018,Male,Full-Time,number_of_jobs_000s,NA
2022,Rotherham,E08000018,Male,Full-Time,percent,NA
2022,Sheffield,E08000019,Male,Full-Time,number_of_jobs_000s,6
2022,Sheffield,E08000019,Male,Full-Time,percent,6.5
2022,West Yorkshire Met County,E11000006,Male,Full-Time,number_of_jobs_000s,38
2022,West Yorkshire Met County,E11000006,Male,Full-Time,percent,8.4
2022,Bradford,E08000032,Male,Full-Time,number_of_jobs_000s,5
2022,Bradford,E08000032,Male,Full-Time,percent,6.3
2022,Calderdale,E08000033,Male,Full-Time,number_of_jobs_000s,NA
2022,Calderdale,E08000033,Male,Full-Time,percent,NA
2022,Kirklees,E08000034,Male,Full-Time,number_of_jobs_000s,5
2022,Kirklees,E08000034,Male,Full-Time,percent,8.6
2022,Leeds,E08000035,Male,Full-Time,number_of_jobs_000s,22
2022,Leeds,E08000035,Male,Full-Time,percent,10.4
2022,Wakefield,E08000036,Male,Full-Time,number_of_jobs_000s,NA
2022,Wakefield,E08000036,Male,Full-Time,percent,NA
2022,North East,E12000001,Male,Part-Time,number_of_jobs_000s,26
2022,North East,E12000001,Male,Part-Time,percent,35
2022,Darlington UA,E06000005,Male,Part-Time,number_of_jobs_000s,NA
2022,Darlington UA,E06000005,Male,Part-Time,percent,NA
2022,Hartlepool UA,E06000001,Male,Part-Time,number_of_jobs_000s,NA
2022,Hartlepool UA,E06000001,Male,Part-Time,percent,NA
2022,Middlesbrough UA,E06000002,Male,Part-Time,number_of_jobs_000s,NA
2022,Middlesbrough UA,E06000002,Male,Part-Time,percent,NA
2022,Redcar and Cleveland UA,E06000003,Male,Part-Time,number_of_jobs_000s,NA
2022,Redcar and Cleveland UA,E06000003,Male,Part-Time,percent,NA
2022,Stockton-on-Tees UA,E06000004,Male,Part-Time,number_of_jobs_000s,NA
2022,Stockton-on-Tees UA,E06000004,Male,Part-Time,percent,NA
2022,County Durham UA,E06000047,Male,Part-Time,number_of_jobs_000s,NA
2022,County Durham UA,E06000047,Male,Part-Time,percent,28
2022,Northumberland UA,E06000057,Male,Part-Time,number_of_jobs_000s,NA
2022,Northumberland UA,E06000057,Male,Part-Time,percent,NA
2022,Tyne and Wear Met County,E11000007,Male,Part-Time,number_of_jobs_000s,11
2022,Tyne and Wear Met County,E11000007,Male,Part-Time,percent,31.8
2022,Gateshead,E08000037,Male,Part-Time,number_of_jobs_000s,NA
2022,Gateshead,E08000037,Male,Part-Time,percent,46.2
2022,Newcastle upon Tyne,E08000021,Male,Part-Time,number_of_jobs_000s,NA
2022,Newcastle upon Tyne,E08000021,Male,Part-Time,percent,28.1
2022,North Tyneside,E08000022,Male,Part-Time,number_of_jobs_000s,NA
2022,North Tyneside,E08000022,Male,Part-Time,percent,NA
2022,South Tyneside,E08000023,Male,Part-Time,number_of_jobs_000s,NA
2022,South Tyneside,E08000023,Male,Part-Time,percent,NA
2022,Sunderland,E08000024,Male,Part-Time,number_of_jobs_000s,NA
2022,Sunderland,E08000024,Male,Part-Time,percent,NA
2022,North West,E12000002,Male,Part-Time,number_of_jobs_000s,66
2022,North West,E12000002,Male,Part-Time,percent,32.2
2022,Blackburn with Darwen UA,E06000008,Male,Part-Time,number_of_jobs_000s,NA
2022,Blackburn with Darwen UA,E06000008,Male,Part-Time,percent,NA
2022,Blackpool UA,E06000009,Male,Part-Time,number_of_jobs_000s,NA
2022,Blackpool UA,E06000009,Male,Part-Time,percent,59.2
2022,Halton UA,E06000006,Male,Part-Time,number_of_jobs_000s,NA
2022,Halton UA,E06000006,Male,Part-Time,percent,NA
2022,Warrington UA,E06000007,Male,Part-Time,number_of_jobs_000s,NA
2022,Warrington UA,E06000007,Male,Part-Time,percent,NA
2022,Cheshire East UA,E06000049,Male,Part-Time,number_of_jobs_000s,NA
2022,Cheshire East UA,E06000049,Male,Part-Time,percent,NA
2022,Cheshire West and Chester,E06000050,Male,Part-Time,number_of_jobs_000s,NA
2022,Cheshire West and Chester,E06000050,Male,Part-Time,percent,35.4
2022,Cumbria,E10000006,Male,Part-Time,number_of_jobs_000s,NA
2022,Cumbria,E10000006,Male,Part-Time,percent,NA
2022,Allerdale,E07000026,Male,Part-Time,number_of_jobs_000s,NA
2022,Allerdale,E07000026,Male,Part-Time,percent,NA
2022,Barrow-in-Furness,E07000027,Male,Part-Time,number_of_jobs_000s,NA
2022,Barrow-in-Furness,E07000027,Male,Part-Time,percent,NA
2022,Carlisle,E07000028,Male,Part-Time,number_of_jobs_000s,NA
2022,Carlisle,E07000028,Male,Part-Time,percent,NA
2022,Copeland,E07000029,Male,Part-Time,number_of_jobs_000s,NA
2022,Copeland,E07000029,Male,Part-Time,percent,NA
2022,Eden,E07000030,Male,Part-Time,number_of_jobs_000s,NA
2022,Eden,E07000030,Male,Part-Time,percent,NA
2022,South Lakeland,E07000031,Male,Part-Time,number_of_jobs_000s,NA
2022,South Lakeland,E07000031,Male,Part-Time,percent,NA
2022,Greater Manchester Met County,E11000001,Male,Part-Time,number_of_jobs_000s,28
2022,Greater Manchester Met County,E11000001,Male,Part-Time,percent,34.8
2022,Bolton,E08000001,Male,Part-Time,number_of_jobs_000s,NA
2022,Bolton,E08000001,Male,Part-Time,percent,NA
2022,Bury,E08000002,Male,Part-Time,number_of_jobs_000s,NA
2022,Bury,E08000002,Male,Part-Time,percent,NA
2022,Manchester,E08000003,Male,Part-Time,number_of_jobs_000s,9
2022,Manchester,E08000003,Male,Part-Time,percent,37.3
2022,Oldham,E08000004,Male,Part-Time,number_of_jobs_000s,NA
2022,Oldham,E08000004,Male,Part-Time,percent,NA
2022,Rochdale,E08000005,Male,Part-Time,number_of_jobs_000s,NA
2022,Rochdale,E08000005,Male,Part-Time,percent,NA
2022,Salford,E08000006,Male,Part-Time,number_of_jobs_000s,NA
2022,Salford,E08000006,Male,Part-Time,percent,NA
2022,Stockport,E08000007,Male,Part-Time,number_of_jobs_000s,NA
2022,Stockport,E08000007,Male,Part-Time,percent,NA
2022,Tameside,E08000008,Male,Part-Time,number_of_jobs_000s,NA
2022,Tameside,E08000008,Male,Part-Time,percent,NA
2022,Trafford,E08000009,Male,Part-Time,number_of_jobs_000s,NA
2022,Trafford,E08000009,Male,Part-Time,percent,31
2022,Wigan,E08000010,Male,Part-Time,number_of_jobs_000s,NA
2022,Wigan,E08000010,Male,Part-Time,percent,NA
2022,Lancashire,E10000017,Male,Part-Time,number_of_jobs_000s,10
2022,Lancashire,E10000017,Male,Part-Time,percent,28.1
2022,Burnley,E07000117,Male,Part-Time,number_of_jobs_000s,NA
2022,Burnley,E07000117,Male,Part-Time,percent,NA
2022,Chorley,E07000118,Male,Part-Time,number_of_jobs_000s,NA
2022,Chorley,E07000118,Male,Part-Time,percent,NA
2022,Fylde,E07000119,Male,Part-Time,number_of_jobs_000s,NA
2022,Fylde,E07000119,Male,Part-Time,percent,NA
2022,Hyndburn,E07000120,Male,Part-Time,number_of_jobs_000s,NA
2022,Hyndburn,E07000120,Male,Part-Time,percent,NA
2022,Lancaster,E07000121,Male,Part-Time,number_of_jobs_000s,NA
2022,Lancaster,E07000121,Male,Part-Time,percent,NA
2022,Pendle,E07000122,Male,Part-Time,number_of_jobs_000s,NA
2022,Pendle,E07000122,Male,Part-Time,percent,NA
2022,Preston,E07000123,Male,Part-Time,number_of_jobs_000s,NA
2022,Preston,E07000123,Male,Part-Time,percent,NA
2022,Ribble Valley,E07000124,Male,Part-Time,number_of_jobs_000s,NA
2022,Ribble Valley,E07000124,Male,Part-Time,percent,NA
2022,Rossendale,E07000125,Male,Part-Time,number_of_jobs_000s,NA
2022,Rossendale,E07000125,Male,Part-Time,percent,NA
2022,South Ribble,E07000126,Male,Part-Time,number_of_jobs_000s,NA
2022,South Ribble,E07000126,Male,Part-Time,percent,NA
2022,West Lancashire,E07000127,Male,Part-Time,number_of_jobs_000s,NA
2022,West Lancashire,E07000127,Male,Part-Time,percent,NA
2022,Wyre,E07000128,Male,Part-Time,number_of_jobs_000s,NA
2022,Wyre,E07000128,Male,Part-Time,percent,NA
2022,Merseyside Met County,E11000002,Male,Part-Time,number_of_jobs_000s,11
2022,Merseyside Met County,E11000002,Male,Part-Time,percent,32.4
2022,Knowsley,E08000011,Male,Part-Time,number_of_jobs_000s,NA
2022,Knowsley,E08000011,Male,Part-Time,percent,NA
2022,Liverpool,E08000012,Male,Part-Time,number_of_jobs_000s,5
2022,Liverpool,E08000012,Male,Part-Time,percent,34.4
2022,St. Helens,E08000013,Male,Part-Time,number_of_jobs_000s,NA
2022,St. Helens,E08000013,Male,Part-Time,percent,NA
2022,Sefton,E08000014,Male,Part-Time,number_of_jobs_000s,NA
2022,Sefton,E08000014,Male,Part-Time,percent,NA
2022,Wirral,E08000015,Male,Part-Time,number_of_jobs_000s,NA
2022,Wirral,E08000015,Male,Part-Time,percent,NA
2022,Yorkshire and The Humber,E12000003,Male,Part-Time,number_of_jobs_000s,66
2022,Yorkshire and The Humber,E12000003,Male,Part-Time,percent,35
2022,East Riding of Yorkshire UA,E06000011,Male,Part-Time,number_of_jobs_000s,NA
2022,East Riding of Yorkshire UA,E06000011,Male,Part-Time,percent,41.4
2022,Kingston upon Hull UA,E06000010,Male,Part-Time,number_of_jobs_000s,NA
2022,Kingston upon Hull UA,E06000010,Male,Part-Time,percent,NA
2022,North East Lincolnshire UA,E06000012,Male,Part-Time,number_of_jobs_000s,NA
2022,North East Lincolnshire UA,E06000012,Male,Part-Time,percent,NA
2022,North Lincolnshire UA,E06000013,Male,Part-Time,number_of_jobs_000s,NA
2022,North Lincolnshire UA,E06000013,Male,Part-Time,percent,NA
2022,York UA,E06000014,Male,Part-Time,number_of_jobs_000s,NA
2022,York UA,E06000014,Male,Part-Time,percent,NA
2022,North Yorkshire,E10000023,Male,Part-Time,number_of_jobs_000s,5
2022,North Yorkshire,E10000023,Male,Part-Time,percent,22.3
2022,Craven,E07000163,Male,Part-Time,number_of_jobs_000s,NA
2022,Craven,E07000163,Male,Part-Time,percent,NA
2022,Hambleton,E07000164,Male,Part-Time,number_of_jobs_000s,NA
2022,Hambleton,E07000164,Male,Part-Time,percent,NA
2022,Harrogate,E07000165,Male,Part-Time,number_of_jobs_000s,NA
2022,Harrogate,E07000165,Male,Part-Time,percent,NA
2022,Richmondshire,E07000166,Male,Part-Time,number_of_jobs_000s,NA
2022,Richmondshire,E07000166,Male,Part-Time,percent,0
2022,Ryedale,E07000167,Male,Part-Time,number_of_jobs_000s,NA
2022,Ryedale,E07000167,Male,Part-Time,percent,NA
2022,Scarborough,E07000168,Male,Part-Time,number_of_jobs_000s,NA
2022,Scarborough,E07000168,Male,Part-Time,percent,NA
2022,Selby,E07000169,Male,Part-Time,number_of_jobs_000s,NA
2022,Selby,E07000169,Male,Part-Time,percent,NA
2022,South Yorkshire Met County,E11000003,Male,Part-Time,number_of_jobs_000s,10
2022,South Yorkshire Met County,E11000003,Male,Part-Time,percent,29
2022,Barnsley,E08000016,Male,Part-Time,number_of_jobs_000s,NA
2022,Barnsley,E08000016,Male,Part-Time,percent,NA
2022,Doncaster,E08000017,Male,Part-Time,number_of_jobs_000s,NA
2022,Doncaster,E08000017,Male,Part-Time,percent,NA
2022,Rotherham,E08000018,Male,Part-Time,number_of_jobs_000s,NA
2022,Rotherham,E08000018,Male,Part-Time,percent,NA
2022,Sheffield,E08000019,Male,Part-Time,number_of_jobs_000s,5
2022,Sheffield,E08000019,Male,Part-Time,percent,26.7
2022,West Yorkshire Met County,E11000006,Male,Part-Time,number_of_jobs_000s,40
2022,West Yorkshire Met County,E11000006,Male,Part-Time,percent,40.8
2022,Bradford,E08000032,Male,Part-Time,number_of_jobs_000s,6
2022,Bradford,E08000032,Male,Part-Time,percent,45.7
2022,Calderdale,E08000033,Male,Part-Time,number_of_jobs_000s,NA
2022,Calderdale,E08000033,Male,Part-Time,percent,NA
2022,Kirklees,E08000034,Male,Part-Time,number_of_jobs_000s,NA
2022,Kirklees,E08000034,Male,Part-Time,percent,41
2022,Leeds,E08000035,Male,Part-Time,number_of_jobs_000s,26
2022,Leeds,E08000035,Male,Part-Time,percent,44
2022,Wakefield,E08000036,Male,Part-Time,number_of_jobs_000s,NA
2022,Wakefield,E08000036,Male,Part-Time,percent,NA
2022,North East,E12000001,Female,Full-Time,number_of_jobs_000s,27
2022,North East,E12000001,Female,Full-Time,percent,8.6
2022,Darlington UA,E06000005,Female,Full-Time,number_of_jobs_000s,NA
2022,Darlington UA,E06000005,Female,Full-Time,percent,NA
2022,Hartlepool UA,E06000001,Female,Full-Time,number_of_jobs_000s,NA
2022,Hartlepool UA,E06000001,Female,Full-Time,percent,NA
2022,Middlesbrough UA,E06000002,Female,Full-Time,number_of_jobs_000s,NA
2022,Middlesbrough UA,E06000002,Female,Full-Time,percent,NA
2022,Redcar and Cleveland UA,E06000003,Female,Full-Time,number_of_jobs_000s,NA
2022,Redcar and Cleveland UA,E06000003,Female,Full-Time,percent,NA
2022,Stockton-on-Tees UA,E06000004,Female,Full-Time,number_of_jobs_000s,NA
2022,Stockton-on-Tees UA,E06000004,Female,Full-Time,percent,NA
2022,County Durham UA,E06000047,Female,Full-Time,number_of_jobs_000s,NA
2022,County Durham UA,E06000047,Female,Full-Time,percent,8.7
2022,Northumberland UA,E06000057,Female,Full-Time,number_of_jobs_000s,NA
2022,Northumberland UA,E06000057,Female,Full-Time,percent,NA
2022,Tyne and Wear Met County,E11000007,Female,Full-Time,number_of_jobs_000s,13
2022,Tyne and Wear Met County,E11000007,Female,Full-Time,percent,8
2022,Gateshead,E08000037,Female,Full-Time,number_of_jobs_000s,NA
2022,Gateshead,E08000037,Female,Full-Time,percent,NA
2022,Newcastle upon Tyne,E08000021,Female,Full-Time,number_of_jobs_000s,4
2022,Newcastle upon Tyne,E08000021,Female,Full-Time,percent,6.4
2022,North Tyneside,E08000022,Female,Full-Time,number_of_jobs_000s,NA
2022,North Tyneside,E08000022,Female,Full-Time,percent,NA
2022,South Tyneside,E08000023,Female,Full-Time,number_of_jobs_000s,NA
2022,South Tyneside,E08000023,Female,Full-Time,percent,NA
2022,Sunderland,E08000024,Female,Full-Time,number_of_jobs_000s,NA
2022,Sunderland,E08000024,Female,Full-Time,percent,NA
2022,North West,E12000002,Female,Full-Time,number_of_jobs_000s,78
2022,North West,E12000002,Female,Full-Time,percent,8.5
2022,Blackburn with Darwen UA,E06000008,Female,Full-Time,number_of_jobs_000s,NA
2022,Blackburn with Darwen UA,E06000008,Female,Full-Time,percent,NA
2022,Blackpool UA,E06000009,Female,Full-Time,number_of_jobs_000s,NA
2022,Blackpool UA,E06000009,Female,Full-Time,percent,NA
2022,Halton UA,E06000006,Female,Full-Time,number_of_jobs_000s,NA
2022,Halton UA,E06000006,Female,Full-Time,percent,NA
2022,Warrington UA,E06000007,Female,Full-Time,number_of_jobs_000s,NA
2022,Warrington UA,E06000007,Female,Full-Time,percent,NA
2022,Cheshire East UA,E06000049,Female,Full-Time,number_of_jobs_000s,NA
2022,Cheshire East UA,E06000049,Female,Full-Time,percent,NA
2022,Cheshire West and Chester,E06000050,Female,Full-Time,number_of_jobs_000s,NA
2022,Cheshire West and Chester,E06000050,Female,Full-Time,percent,NA
2022,Cumbria,E10000006,Female,Full-Time,number_of_jobs_000s,6
2022,Cumbria,E10000006,Female,Full-Time,percent,9.8
2022,Allerdale,E07000026,Female,Full-Time,number_of_jobs_000s,NA
2022,Allerdale,E07000026,Female,Full-Time,percent,NA
2022,Barrow-in-Furness,E07000027,Female,Full-Time,number_of_jobs_000s,NA
2022,Barrow-in-Furness,E07000027,Female,Full-Time,percent,NA
2022,Carlisle,E07000028,Female,Full-Time,number_of_jobs_000s,NA
2022,Carlisle,E07000028,Female,Full-Time,percent,NA
2022,Copeland,E07000029,Female,Full-Time,number_of_jobs_000s,NA
2022,Copeland,E07000029,Female,Full-Time,percent,NA
2022,Eden,E07000030,Female,Full-Time,number_of_jobs_000s,NA
2022,Eden,E07000030,Female,Full-Time,percent,NA
2022,South Lakeland,E07000031,Female,Full-Time,number_of_jobs_000s,NA
2022,South Lakeland,E07000031,Female,Full-Time,percent,NA
2022,Greater Manchester Met County,E11000001,Female,Full-Time,number_of_jobs_000s,29
2022,Greater Manchester Met County,E11000001,Female,Full-Time,percent,7.9
2022,Bolton,E08000001,Female,Full-Time,number_of_jobs_000s,NA
2022,Bolton,E08000001,Female,Full-Time,percent,NA
2022,Bury,E08000002,Female,Full-Time,number_of_jobs_000s,NA
2022,Bury,E08000002,Female,Full-Time,percent,NA
2022,Manchester,E08000003,Female,Full-Time,number_of_jobs_000s,6
2022,Manchester,E08000003,Female,Full-Time,percent,4.4
2022,Oldham,E08000004,Female,Full-Time,number_of_jobs_000s,NA
2022,Oldham,E08000004,Female,Full-Time,percent,15.5
2022,Rochdale,E08000005,Female,Full-Time,number_of_jobs_000s,NA
2022,Rochdale,E08000005,Female,Full-Time,percent,NA
2022,Salford,E08000006,Female,Full-Time,number_of_jobs_000s,NA
2022,Salford,E08000006,Female,Full-Time,percent,NA
2022,Stockport,E08000007,Female,Full-Time,number_of_jobs_000s,NA
2022,Stockport,E08000007,Female,Full-Time,percent,NA
2022,Tameside,E08000008,Female,Full-Time,number_of_jobs_000s,NA
2022,Tameside,E08000008,Female,Full-Time,percent,NA
2022,Trafford,E08000009,Female,Full-Time,number_of_jobs_000s,NA
2022,Trafford,E08000009,Female,Full-Time,percent,NA
2022,Wigan,E08000010,Female,Full-Time,number_of_jobs_000s,NA
2022,Wigan,E08000010,Female,Full-Time,percent,NA
2022,Lancashire,E10000017,Female,Full-Time,number_of_jobs_000s,15
2022,Lancashire,E10000017,Female,Full-Time,percent,11
2022,Burnley,E07000117,Female,Full-Time,number_of_jobs_000s,NA
2022,Burnley,E07000117,Female,Full-Time,percent,NA
2022,Chorley,E07000118,Female,Full-Time,number_of_jobs_000s,NA
2022,Chorley,E07000118,Female,Full-Time,percent,NA
2022,Fylde,E07000119,Female,Full-Time,number_of_jobs_000s,NA
2022,Fylde,E07000119,Female,Full-Time,percent,NA
2022,Hyndburn,E07000120,Female,Full-Time,number_of_jobs_000s,NA
2022,Hyndburn,E07000120,Female,Full-Time,percent,NA
2022,Lancaster,E07000121,Female,Full-Time,number_of_jobs_000s,NA
2022,Lancaster,E07000121,Female,Full-Time,percent,NA
2022,Pendle,E07000122,Female,Full-Time,number_of_jobs_000s,NA
2022,Pendle,E07000122,Female,Full-Time,percent,NA
2022,Preston,E07000123,Female,Full-Time,number_of_jobs_000s,NA
2022,Preston,E07000123,Female,Full-Time,percent,NA
2022,Ribble Valley,E07000124,Female,Full-Time,number_of_jobs_000s,NA
2022,Ribble Valley,E07000124,Female,Full-Time,percent,NA
2022,Rossendale,E07000125,Female,Full-Time,number_of_jobs_000s,NA
2022,Rossendale,E07000125,Female,Full-Time,percent,NA
2022,South Ribble,E07000126,Female,Full-Time,number_of_jobs_000s,NA
2022,South Ribble,E07000126,Female,Full-Time,percent,NA
2022,West Lancashire,E07000127,Female,Full-Time,number_of_jobs_000s,NA
2022,West Lancashire,E07000127,Female,Full-Time,percent,NA
2022,Wyre,E07000128,Female,Full-Time,number_of_jobs_000s,NA
2022,Wyre,E07000128,Female,Full-Time,percent,NA
2022,Merseyside Met County,E11000002,Female,Full-Time,number_of_jobs_000s,15
2022,Merseyside Met County,E11000002,Female,Full-Time,percent,9.3
2022,Knowsley,E08000011,Female,Full-Time,number_of_jobs_000s,NA
2022,Knowsley,E08000011,Female,Full-Time,percent,NA
2022,Liverpool,E08000012,Female,Full-Time,number_of_jobs_000s,6
2022,Liverpool,E08000012,Female,Full-Time,percent,7.7
2022,St. Helens,E08000013,Female,Full-Time,number_of_jobs_000s,NA
2022,St. Helens,E08000013,Female,Full-Time,percent,NA
2022,Sefton,E08000014,Female,Full-Time,number_of_jobs_000s,NA
2022,Sefton,E08000014,Female,Full-Time,percent,NA
2022,Wirral,E08000015,Female,Full-Time,number_of_jobs_000s,NA
2022,Wirral,E08000015,Female,Full-Time,percent,NA
2022,Yorkshire and The Humber,E12000003,Female,Full-Time,number_of_jobs_000s,66
2022,Yorkshire and The Humber,E12000003,Female,Full-Time,percent,10.1
2022,East Riding of Yorkshire UA,E06000011,Female,Full-Time,number_of_jobs_000s,4
2022,East Riding of Yorkshire UA,E06000011,Female,Full-Time,percent,11.6
2022,Kingston upon Hull UA,E06000010,Female,Full-Time,number_of_jobs_000s,NA
2022,Kingston upon Hull UA,E06000010,Female,Full-Time,percent,NA
2022,North East Lincolnshire UA,E06000012,Female,Full-Time,number_of_jobs_000s,NA
2022,North East Lincolnshire UA,E06000012,Female,Full-Time,percent,NA
2022,North Lincolnshire UA,E06000013,Female,Full-Time,number_of_jobs_000s,NA
2022,North Lincolnshire UA,E06000013,Female,Full-Time,percent,NA
2022,York UA,E06000014,Female,Full-Time,number_of_jobs_000s,NA
2022,York UA,E06000014,Female,Full-Time,percent,NA
2022,North Yorkshire,E10000023,Female,Full-Time,number_of_jobs_000s,6
2022,North Yorkshire,E10000023,Female,Full-Time,percent,7.5
2022,Craven,E07000163,Female,Full-Time,number_of_jobs_000s,NA
2022,Craven,E07000163,Female,Full-Time,percent,NA
2022,Hambleton,E07000164,Female,Full-Time,number_of_jobs_000s,NA
2022,Hambleton,E07000164,Female,Full-Time,percent,NA
2022,Harrogate,E07000165,Female,Full-Time,number_of_jobs_000s,NA
2022,Harrogate,E07000165,Female,Full-Time,percent,NA
2022,Richmondshire,E07000166,Female,Full-Time,number_of_jobs_000s,NA
2022,Richmondshire,E07000166,Female,Full-Time,percent,NA
2022,Ryedale,E07000167,Female,Full-Time,number_of_jobs_000s,NA
2022,Ryedale,E07000167,Female,Full-Time,percent,NA
2022,Scarborough,E07000168,Female,Full-Time,number_of_jobs_000s,NA
2022,Scarborough,E07000168,Female,Full-Time,percent,NA
2022,Selby,E07000169,Female,Full-Time,number_of_jobs_000s,NA
