Financial Year,Location in the United Kingdom of the Household of the Individual (please calculate three-year averages - click on i for the correct method),Type of Individual by Age Category,Number of Children in the Family of the Individual,Age of the Youngest Child in the Family of the Individual,Tenure Type of the Household of the Individual,Savings and Investments of Adults in the Family of the Individual,Ethnic Group of the Head of the Household (please calculate three-year averages - click on i for the correct method),not_in_low_income_at_or_above_threshold_,in_low_income_below_threshold_
2010-11,North West (E12000002),Pensioner,No children,5 to 10,Social rented sector tenants,"£8,000 but less than £10,000",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,5 to 10,Social rented sector tenants,"£8,000 but less than £10,000",Other Ethnic Group,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,5 to 10,Social rented sector tenants,"£8,000 but less than £10,000",White,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"Less than £1,500",Asian/ Asian British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"Less than £1,500",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"Less than £1,500",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"Less than £1,500",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"Less than £1,500",Other Ethnic Group,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"Less than £1,500",White,3327.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,No savings,Asian/ Asian British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,No savings,Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,No savings,Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,No savings,Not declared (from 2020/21 onwards),0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,No savings,Other Ethnic Group,1410.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,No savings,White,22315.0,1776.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"£1,500 but less than £3,000",Asian/ Asian British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"£1,500 but less than £3,000",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"£1,500 but less than £3,000",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"£1,500 but less than £3,000",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"£1,500 but less than £3,000",Other Ethnic Group,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"£1,500 but less than £3,000",White,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"£10,000 but less than £16,000",Asian/ Asian British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"£10,000 but less than £16,000",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"£10,000 but less than £16,000",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"£10,000 but less than £16,000",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"£10,000 but less than £16,000",Other Ethnic Group,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"£10,000 but less than £16,000",White,0.0,1754.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"£16,000 but less than £20,000",Asian/ Asian British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"£16,000 but less than £20,000",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"£16,000 but less than £20,000",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"£16,000 but less than £20,000",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"£16,000 but less than £20,000",Other Ethnic Group,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"£16,000 but less than £20,000",White,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"£20,000 or more",Asian/ Asian British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"£20,000 or more",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"£20,000 or more",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"£20,000 or more",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"£20,000 or more",Other Ethnic Group,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"£20,000 or more",White,3924.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"£3,000 but less than £8,000",Asian/ Asian British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"£3,000 but less than £8,000",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"£3,000 but less than £8,000",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"£3,000 but less than £8,000",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"£3,000 but less than £8,000",Other Ethnic Group,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"£3,000 but less than £8,000",White,8058.0,1080.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"£8,000 but less than £10,000",Asian/ Asian British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"£8,000 but less than £10,000",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"£8,000 but less than £10,000",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"£8,000 but less than £10,000",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"£8,000 but less than £10,000",Other Ethnic Group,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,All rented privately,"£8,000 but less than £10,000",White,3692.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"Less than £1,500",Asian/ Asian British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"Less than £1,500",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"Less than £1,500",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"Less than £1,500",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"Less than £1,500",Other Ethnic Group,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"Less than £1,500",White,93726.0,17476.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,No savings,Asian/ Asian British,5404.0,4058.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,No savings,Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,No savings,Mixed/ Multiple Ethnic Groups,1300.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,No savings,Not declared (from 2020/21 onwards),0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,No savings,Other Ethnic Group,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,No savings,White,153789.0,45149.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"£1,500 but less than £3,000",Asian/ Asian British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"£1,500 but less than £3,000",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"£1,500 but less than £3,000",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"£1,500 but less than £3,000",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"£1,500 but less than £3,000",Other Ethnic Group,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"£1,500 but less than £3,000",White,41061.0,13990.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"£10,000 but less than £16,000",Asian/ Asian British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"£10,000 but less than £16,000",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"£10,000 but less than £16,000",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"£10,000 but less than £16,000",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"£10,000 but less than £16,000",Other Ethnic Group,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"£10,000 but less than £16,000",White,83076.0,12631.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"£16,000 but less than £20,000",Asian/ Asian British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"£16,000 but less than £20,000",Black/ African/ Caribbean/ Black British,1814.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"£16,000 but less than £20,000",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"£16,000 but less than £20,000",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"£16,000 but less than £20,000",Other Ethnic Group,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"£16,000 but less than £20,000",White,27630.0,11964.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"£20,000 or more",Asian/ Asian British,2320.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"£20,000 or more",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"£20,000 or more",Mixed/ Multiple Ethnic Groups,1033.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"£20,000 or more",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"£20,000 or more",Other Ethnic Group,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"£20,000 or more",White,297678.0,24163.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"£3,000 but less than £8,000",Asian/ Asian British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"£3,000 but less than £8,000",Black/ African/ Caribbean/ Black British,1043.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"£3,000 but less than £8,000",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"£3,000 but less than £8,000",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"£3,000 but less than £8,000",Other Ethnic Group,1922.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"£3,000 but less than £8,000",White,128197.0,39309.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"£8,000 but less than £10,000",Asian/ Asian British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"£8,000 but less than £10,000",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"£8,000 but less than £10,000",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"£8,000 but less than £10,000",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"£8,000 but less than £10,000",Other Ethnic Group,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Owned outright/buying with mortgage,"£8,000 but less than £10,000",White,27385.0,9651.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"Less than £1,500",Asian/ Asian British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"Less than £1,500",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"Less than £1,500",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"Less than £1,500",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"Less than £1,500",Other Ethnic Group,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"Less than £1,500",White,37294.0,1080.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,No savings,Asian/ Asian British,0.0,1527.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,No savings,Black/ African/ Caribbean/ Black British,1000.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,No savings,Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,No savings,Not declared (from 2020/21 onwards),0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,No savings,Other Ethnic Group,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,No savings,White,103255.0,7118.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"£1,500 but less than £3,000",Asian/ Asian British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"£1,500 but less than £3,000",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"£1,500 but less than £3,000",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"£1,500 but less than £3,000",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"£1,500 but less than £3,000",Other Ethnic Group,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"£1,500 but less than £3,000",White,13602.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"£10,000 but less than £16,000",Asian/ Asian British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"£10,000 but less than £16,000",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"£10,000 but less than £16,000",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"£10,000 but less than £16,000",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"£10,000 but less than £16,000",Other Ethnic Group,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"£10,000 but less than £16,000",White,8777.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"£16,000 but less than £20,000",Asian/ Asian British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"£16,000 but less than £20,000",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"£16,000 but less than £20,000",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"£16,000 but less than £20,000",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"£16,000 but less than £20,000",Other Ethnic Group,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"£16,000 but less than £20,000",White,1139.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"£20,000 or more",Asian/ Asian British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"£20,000 or more",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"£20,000 or more",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"£20,000 or more",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"£20,000 or more",Other Ethnic Group,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"£20,000 or more",White,12366.0,907.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"£3,000 but less than £8,000",Asian/ Asian British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"£3,000 but less than £8,000",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"£3,000 but less than £8,000",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"£3,000 but less than £8,000",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"£3,000 but less than £8,000",Other Ethnic Group,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"£3,000 but less than £8,000",White,21919.0,6163.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"£8,000 but less than £10,000",Asian/ Asian British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"£8,000 but less than £10,000",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"£8,000 but less than £10,000",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"£8,000 but less than £10,000",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"£8,000 but less than £10,000",Other Ethnic Group,0.0,0.0
2010-11,North West (E12000002),Pensioner,No children,No children in the family,Social rented sector tenants,"£8,000 but less than £10,000",White,3494.0,2200.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"Less than £1,500",Asian/ Asian British,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"Less than £1,500",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"Less than £1,500",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"Less than £1,500",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"Less than £1,500",Other Ethnic Group,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"Less than £1,500",White,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,No savings,Asian/ Asian British,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,No savings,Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,No savings,Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,No savings,Not declared (from 2020/21 onwards),0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,No savings,Other Ethnic Group,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,No savings,White,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"£1,500 but less than £3,000",Asian/ Asian British,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"£1,500 but less than £3,000",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"£1,500 but less than £3,000",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"£1,500 but less than £3,000",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"£1,500 but less than £3,000",Other Ethnic Group,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"£1,500 but less than £3,000",White,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"£10,000 but less than £16,000",Asian/ Asian British,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"£10,000 but less than £16,000",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"£10,000 but less than £16,000",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"£10,000 but less than £16,000",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"£10,000 but less than £16,000",Other Ethnic Group,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"£10,000 but less than £16,000",White,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"£16,000 but less than £20,000",Asian/ Asian British,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"£16,000 but less than £20,000",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"£16,000 but less than £20,000",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"£16,000 but less than £20,000",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"£16,000 but less than £20,000",Other Ethnic Group,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"£16,000 but less than £20,000",White,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"£20,000 or more",Asian/ Asian British,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"£20,000 or more",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"£20,000 or more",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"£20,000 or more",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"£20,000 or more",Other Ethnic Group,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"£20,000 or more",White,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"£3,000 but less than £8,000",Asian/ Asian British,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"£3,000 but less than £8,000",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"£3,000 but less than £8,000",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"£3,000 but less than £8,000",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"£3,000 but less than £8,000",Other Ethnic Group,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"£3,000 but less than £8,000",White,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"£8,000 but less than £10,000",Asian/ Asian British,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"£8,000 but less than £10,000",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"£8,000 but less than £10,000",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"£8,000 but less than £10,000",Not declared (from 2020/21 onwards),0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"£8,000 but less than £10,000",Other Ethnic Group,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,All rented privately,"£8,000 but less than £10,000",White,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,Owned outright/buying with mortgage,"Less than £1,500",Asian/ Asian British,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,Owned outright/buying with mortgage,"Less than £1,500",Black/ African/ Caribbean/ Black British,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,Owned outright/buying with mortgage,"Less than £1,500",Mixed/ Multiple Ethnic Groups,0.0,0.0
2010-11,North West (E12000002),Pensioner,One child,0 to 4,Owned outright/buying with mortgage,"Less than £1,500",Not declared (from 2020/21 onwards),0.0,0.0
