geography_code,ahc_income_status,Ethnic Group of the Head of the Household,bhc_income_status,variable_name,value,date,population,percent
E12000003,Not in low income (at or above threshold),Asian/ Asian British,In low income (below threshold),population,11838.333333333334,2007-08 - 2009-10,335400.6666666666,4.0
E12000003,Not in low income (at or above threshold),Asian/ Asian British,Not in low income (at or above threshold),population,163449.66666666666,2007-08 - 2009-10,335400.6666666666,49.0
E12000003,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,358.6666666666667,2007-08 - 2009-10,78344.0,0.0
E12000003,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,47691.666666666664,2007-08 - 2009-10,78344.0,61.0
E12000003,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,2115.0,2007-08 - 2009-10,26181.333333333336,8.0
E12000003,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,18940.666666666668,2007-08 - 2009-10,26181.333333333336,72.0
E12000003,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2007-08 - 2009-10,0.0,
E12000003,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2007-08 - 2009-10,0.0,
E12000003,Not in low income (at or above threshold),Other Ethnic Group,In low income (below threshold),population,0.0,2007-08 - 2009-10,42666.66666666667,0.0
E12000003,Not in low income (at or above threshold),Other Ethnic Group,Not in low income (at or above threshold),population,29094.666666666668,2007-08 - 2009-10,42666.66666666667,68.0
E12000003,Not in low income (at or above threshold),White,In low income (below threshold),population,100528.66666666667,2007-08 - 2009-10,4619157.0,2.0
E12000003,Not in low income (at or above threshold),White,Not in low income (at or above threshold),population,3536416.0,2007-08 - 2009-10,4619157.0,77.0
E12000001,In low income (below threshold),Asian/ Asian British,In low income (below threshold),population,21884.666666666668,2008-09 - 2010-11,59083.33333333333,37.0
E12000001,In low income (below threshold),Asian/ Asian British,Not in low income (at or above threshold),population,1434.0,2008-09 - 2010-11,59083.33333333333,2.0
E12000001,In low income (below threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,3763.0,2008-09 - 2010-11,9547.0,39.0
E12000001,In low income (below threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,0.0,2008-09 - 2010-11,9547.0,0.0
E12000001,In low income (below threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,2804.0,2008-09 - 2010-11,9114.0,31.0
E12000001,In low income (below threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,1320.3333333333333,2008-09 - 2010-11,9114.0,14.0
E12000001,In low income (below threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2008-09 - 2010-11,0.0,
E12000001,In low income (below threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2008-09 - 2010-11,0.0,
E12000001,In low income (below threshold),Other Ethnic Group,In low income (below threshold),population,3964.0,2008-09 - 2010-11,7001.666666666666,57.0
E12000001,In low income (below threshold),Other Ethnic Group,Not in low income (at or above threshold),population,0.0,2008-09 - 2010-11,7001.666666666666,0.0
E12000001,In low income (below threshold),White,In low income (below threshold),population,407925.3333333333,2008-09 - 2010-11,2445946.0,17.0
E12000001,In low income (below threshold),White,Not in low income (at or above threshold),population,124479.0,2008-09 - 2010-11,2445946.0,5.0
E12000002,In low income (below threshold),Asian/ Asian British,In low income (below threshold),population,146735.33333333334,2008-09 - 2010-11,351803.6666666666,42.0
E12000002,In low income (below threshold),Asian/ Asian British,Not in low income (at or above threshold),population,33673.0,2008-09 - 2010-11,351803.6666666666,10.0
E12000002,In low income (below threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,37662.0,2008-09 - 2010-11,99543.0,38.0
E12000002,In low income (below threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,5738.333333333333,2008-09 - 2010-11,99543.0,6.0
E12000002,In low income (below threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,18654.666666666668,2008-09 - 2010-11,71269.33333333334,26.0
E12000002,In low income (below threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,2527.3333333333335,2008-09 - 2010-11,71269.33333333334,4.0
E12000002,In low income (below threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2008-09 - 2010-11,0.0,
E12000002,In low income (below threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2008-09 - 2010-11,0.0,
E12000002,In low income (below threshold),Other Ethnic Group,In low income (below threshold),population,15498.0,2008-09 - 2010-11,42941.666666666664,36.0
E12000002,In low income (below threshold),Other Ethnic Group,Not in low income (at or above threshold),population,8506.333333333334,2008-09 - 2010-11,42941.666666666664,20.0
E12000002,In low income (below threshold),White,In low income (below threshold),population,903774.3333333334,2008-09 - 2010-11,6298042.333333333,14.0
E12000002,In low income (below threshold),White,Not in low income (at or above threshold),population,390014.3333333333,2008-09 - 2010-11,6298042.333333333,6.0
E12000003,In low income (below threshold),Asian/ Asian British,In low income (below threshold),population,179611.0,2008-09 - 2010-11,360077.0,50.0
E12000003,In low income (below threshold),Asian/ Asian British,Not in low income (at or above threshold),population,8869.0,2008-09 - 2010-11,360077.0,2.0
E12000003,In low income (below threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,19156.666666666668,2008-09 - 2010-11,74160.33333333334,26.0
E12000003,In low income (below threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,5614.666666666667,2008-09 - 2010-11,74160.33333333334,8.0
E12000003,In low income (below threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,6026.666666666667,2008-09 - 2010-11,39406.0,15.0
E12000003,In low income (below threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,6536.666666666667,2008-09 - 2010-11,39406.0,17.0
E12000003,In low income (below threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2008-09 - 2010-11,0.0,
E12000003,In low income (below threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2008-09 - 2010-11,0.0,
E12000003,In low income (below threshold),Other Ethnic Group,In low income (below threshold),population,6603.333333333333,2008-09 - 2010-11,40778.333333333336,16.0
E12000003,In low income (below threshold),Other Ethnic Group,Not in low income (at or above threshold),population,1186.6666666666667,2008-09 - 2010-11,40778.333333333336,3.0
E12000003,In low income (below threshold),White,In low income (below threshold),population,740029.6666666666,2008-09 - 2010-11,4617442.0,16.0
E12000003,In low income (below threshold),White,Not in low income (at or above threshold),population,242326.33333333334,2008-09 - 2010-11,4617442.0,5.0
E12000001,Not in low income (at or above threshold),Asian/ Asian British,In low income (below threshold),population,0.0,2008-09 - 2010-11,59083.33333333333,0.0
E12000001,Not in low income (at or above threshold),Asian/ Asian British,Not in low income (at or above threshold),population,35764.666666666664,2008-09 - 2010-11,59083.33333333333,61.0
E12000001,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,0.0,2008-09 - 2010-11,9547.0,0.0
E12000001,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,5784.0,2008-09 - 2010-11,9547.0,61.0
E12000001,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,0.0,2008-09 - 2010-11,9114.0,0.0
E12000001,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,4989.666666666667,2008-09 - 2010-11,9114.0,55.0
E12000001,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2008-09 - 2010-11,0.0,
E12000001,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2008-09 - 2010-11,0.0,
E12000001,Not in low income (at or above threshold),Other Ethnic Group,In low income (below threshold),population,0.0,2008-09 - 2010-11,7001.666666666666,0.0
E12000001,Not in low income (at or above threshold),Other Ethnic Group,Not in low income (at or above threshold),population,3037.6666666666665,2008-09 - 2010-11,7001.666666666666,43.0
E12000001,Not in low income (at or above threshold),White,In low income (below threshold),population,50933.333333333336,2008-09 - 2010-11,2445946.0,2.0
E12000001,Not in low income (at or above threshold),White,Not in low income (at or above threshold),population,1862608.3333333333,2008-09 - 2010-11,2445946.0,76.0
E12000002,Not in low income (at or above threshold),Asian/ Asian British,In low income (below threshold),population,3417.6666666666665,2008-09 - 2010-11,351803.6666666666,1.0
E12000002,Not in low income (at or above threshold),Asian/ Asian British,Not in low income (at or above threshold),population,167977.66666666666,2008-09 - 2010-11,351803.6666666666,48.0
E12000002,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,372.0,2008-09 - 2010-11,99543.0,0.0
E12000002,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,55770.666666666664,2008-09 - 2010-11,99543.0,56.0
E12000002,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,0.0,2008-09 - 2010-11,71269.33333333334,0.0
E12000002,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,50087.333333333336,2008-09 - 2010-11,71269.33333333334,70.0
E12000002,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2008-09 - 2010-11,0.0,
E12000002,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2008-09 - 2010-11,0.0,
E12000002,Not in low income (at or above threshold),Other Ethnic Group,In low income (below threshold),population,0.0,2008-09 - 2010-11,42941.666666666664,0.0
E12000002,Not in low income (at or above threshold),Other Ethnic Group,Not in low income (at or above threshold),population,18937.333333333332,2008-09 - 2010-11,42941.666666666664,44.0
E12000002,Not in low income (at or above threshold),White,In low income (below threshold),population,101798.33333333333,2008-09 - 2010-11,6298042.333333333,2.0
E12000002,Not in low income (at or above threshold),White,Not in low income (at or above threshold),population,4902455.333333333,2008-09 - 2010-11,6298042.333333333,78.0
E12000003,Not in low income (at or above threshold),Asian/ Asian British,In low income (below threshold),population,10209.666666666666,2008-09 - 2010-11,360077.0,3.0
E12000003,Not in low income (at or above threshold),Asian/ Asian British,Not in low income (at or above threshold),population,161387.33333333334,2008-09 - 2010-11,360077.0,45.0
E12000003,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,662.6666666666666,2008-09 - 2010-11,74160.33333333334,1.0
E12000003,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,48726.333333333336,2008-09 - 2010-11,74160.33333333334,66.0
E12000003,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,2115.0,2008-09 - 2010-11,39406.0,5.0
E12000003,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,24727.666666666668,2008-09 - 2010-11,39406.0,63.0
E12000003,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2008-09 - 2010-11,0.0,
E12000003,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2008-09 - 2010-11,0.0,
E12000003,Not in low income (at or above threshold),Other Ethnic Group,In low income (below threshold),population,0.0,2008-09 - 2010-11,40778.333333333336,0.0
E12000003,Not in low income (at or above threshold),Other Ethnic Group,Not in low income (at or above threshold),population,32988.333333333336,2008-09 - 2010-11,40778.333333333336,81.0
E12000003,Not in low income (at or above threshold),White,In low income (below threshold),population,88800.66666666667,2008-09 - 2010-11,4617442.0,2.0
E12000003,Not in low income (at or above threshold),White,Not in low income (at or above threshold),population,3546285.3333333335,2008-09 - 2010-11,4617442.0,77.0
E12000001,In low income (below threshold),Asian/ Asian British,In low income (below threshold),population,14445.0,2009-10 - 2011-12,48897.0,30.0
E12000001,In low income (below threshold),Asian/ Asian British,Not in low income (at or above threshold),population,1434.0,2009-10 - 2011-12,48897.0,3.0
E12000001,In low income (below threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,3138.6666666666665,2009-10 - 2011-12,8922.666666666666,35.0
E12000001,In low income (below threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,0.0,2009-10 - 2011-12,8922.666666666666,0.0
E12000001,In low income (below threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,1911.3333333333333,2009-10 - 2011-12,4428.666666666666,43.0
E12000001,In low income (below threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,505.0,2009-10 - 2011-12,4428.666666666666,11.0
E12000001,In low income (below threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2009-10 - 2011-12,0.0,
E12000001,In low income (below threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2009-10 - 2011-12,0.0,
E12000001,In low income (below threshold),Other Ethnic Group,In low income (below threshold),population,10237.0,2009-10 - 2011-12,19965.0,51.0
E12000001,In low income (below threshold),Other Ethnic Group,Not in low income (at or above threshold),population,1349.0,2009-10 - 2011-12,19965.0,7.0
E12000001,In low income (below threshold),White,In low income (below threshold),population,401459.3333333333,2009-10 - 2011-12,2462293.666666667,16.0
E12000001,In low income (below threshold),White,Not in low income (at or above threshold),population,111725.0,2009-10 - 2011-12,2462293.666666667,5.0
E12000002,In low income (below threshold),Asian/ Asian British,In low income (below threshold),population,144922.66666666666,2009-10 - 2011-12,374609.6666666666,39.0
E12000002,In low income (below threshold),Asian/ Asian British,Not in low income (at or above threshold),population,40673.666666666664,2009-10 - 2011-12,374609.6666666666,11.0
E12000002,In low income (below threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,35544.666666666664,2009-10 - 2011-12,99144.0,36.0
E12000002,In low income (below threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,8217.0,2009-10 - 2011-12,99144.0,8.0
E12000002,In low income (below threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,18042.333333333332,2009-10 - 2011-12,56521.0,32.0
E12000002,In low income (below threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,3382.3333333333335,2009-10 - 2011-12,56521.0,6.0
E12000002,In low income (below threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2009-10 - 2011-12,0.0,
E12000002,In low income (below threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2009-10 - 2011-12,0.0,
E12000002,In low income (below threshold),Other Ethnic Group,In low income (below threshold),population,22540.0,2009-10 - 2011-12,60183.333333333336,37.0
E12000002,In low income (below threshold),Other Ethnic Group,Not in low income (at or above threshold),population,9750.333333333334,2009-10 - 2011-12,60183.333333333336,16.0
E12000002,In low income (below threshold),White,In low income (below threshold),population,873976.3333333334,2009-10 - 2011-12,6318286.333333333,14.0
E12000002,In low income (below threshold),White,Not in low income (at or above threshold),population,402102.3333333333,2009-10 - 2011-12,6318286.333333333,6.0
E12000003,In low income (below threshold),Asian/ Asian British,In low income (below threshold),population,188065.66666666666,2009-10 - 2011-12,380735.3333333334,49.0
E12000003,In low income (below threshold),Asian/ Asian British,Not in low income (at or above threshold),population,10467.0,2009-10 - 2011-12,380735.3333333334,3.0
E12000003,In low income (below threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,14596.0,2009-10 - 2011-12,58556.0,25.0
E12000003,In low income (below threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,2823.0,2009-10 - 2011-12,58556.0,5.0
E12000003,In low income (below threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,5696.333333333333,2009-10 - 2011-12,43053.33333333333,13.0
E12000003,In low income (below threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,8124.666666666667,2009-10 - 2011-12,43053.33333333333,19.0
E12000003,In low income (below threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2009-10 - 2011-12,0.0,
E12000003,In low income (below threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2009-10 - 2011-12,0.0,
E12000003,In low income (below threshold),Other Ethnic Group,In low income (below threshold),population,12635.666666666666,2009-10 - 2011-12,37365.666666666664,34.0
E12000003,In low income (below threshold),Other Ethnic Group,Not in low income (at or above threshold),population,618.6666666666666,2009-10 - 2011-12,37365.666666666664,2.0
E12000003,In low income (below threshold),White,In low income (below threshold),population,690136.0,2009-10 - 2011-12,4651473.0,15.0
E12000003,In low income (below threshold),White,Not in low income (at or above threshold),population,260449.0,2009-10 - 2011-12,4651473.0,6.0
E12000001,Not in low income (at or above threshold),Asian/ Asian British,In low income (below threshold),population,0.0,2009-10 - 2011-12,48897.0,0.0
E12000001,Not in low income (at or above threshold),Asian/ Asian British,Not in low income (at or above threshold),population,33018.0,2009-10 - 2011-12,48897.0,68.0
E12000001,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,0.0,2009-10 - 2011-12,8922.666666666666,0.0
E12000001,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,5784.0,2009-10 - 2011-12,8922.666666666666,65.0
E12000001,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,0.0,2009-10 - 2011-12,4428.666666666666,0.0
E12000001,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,2012.3333333333333,2009-10 - 2011-12,4428.666666666666,45.0
E12000001,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2009-10 - 2011-12,0.0,
E12000001,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2009-10 - 2011-12,0.0,
E12000001,Not in low income (at or above threshold),Other Ethnic Group,In low income (below threshold),population,0.0,2009-10 - 2011-12,19965.0,0.0
E12000001,Not in low income (at or above threshold),Other Ethnic Group,Not in low income (at or above threshold),population,8379.0,2009-10 - 2011-12,19965.0,42.0
E12000001,Not in low income (at or above threshold),White,In low income (below threshold),population,41263.666666666664,2009-10 - 2011-12,2462293.666666667,2.0
E12000001,Not in low income (at or above threshold),White,Not in low income (at or above threshold),population,1907845.6666666667,2009-10 - 2011-12,2462293.666666667,77.0
E12000002,Not in low income (at or above threshold),Asian/ Asian British,In low income (below threshold),population,9811.333333333334,2009-10 - 2011-12,374609.6666666666,3.0
E12000002,Not in low income (at or above threshold),Asian/ Asian British,Not in low income (at or above threshold),population,179202.0,2009-10 - 2011-12,374609.6666666666,48.0
E12000002,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,0.0,2009-10 - 2011-12,99144.0,0.0
E12000002,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,55382.333333333336,2009-10 - 2011-12,99144.0,56.0
E12000002,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,0.0,2009-10 - 2011-12,56521.0,0.0
E12000002,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,35096.333333333336,2009-10 - 2011-12,56521.0,62.0
E12000002,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2009-10 - 2011-12,0.0,
E12000002,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2009-10 - 2011-12,0.0,
E12000002,Not in low income (at or above threshold),Other Ethnic Group,In low income (below threshold),population,0.0,2009-10 - 2011-12,60183.333333333336,0.0
E12000002,Not in low income (at or above threshold),Other Ethnic Group,Not in low income (at or above threshold),population,27893.0,2009-10 - 2011-12,60183.333333333336,46.0
E12000002,Not in low income (at or above threshold),White,In low income (below threshold),population,111362.33333333333,2009-10 - 2011-12,6318286.333333333,2.0
E12000002,Not in low income (at or above threshold),White,Not in low income (at or above threshold),population,4930845.333333333,2009-10 - 2011-12,6318286.333333333,78.0
E12000003,Not in low income (at or above threshold),Asian/ Asian British,In low income (below threshold),population,13253.333333333334,2009-10 - 2011-12,380735.3333333334,3.0
E12000003,Not in low income (at or above threshold),Asian/ Asian British,Not in low income (at or above threshold),population,168949.33333333334,2009-10 - 2011-12,380735.3333333334,44.0
E12000003,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,662.6666666666666,2009-10 - 2011-12,58556.0,1.0
E12000003,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,40474.333333333336,2009-10 - 2011-12,58556.0,69.0
E12000003,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,0.0,2009-10 - 2011-12,43053.33333333333,0.0
E12000003,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,29232.333333333332,2009-10 - 2011-12,43053.33333333333,68.0
E12000003,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2009-10 - 2011-12,0.0,
E12000003,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2009-10 - 2011-12,0.0,
E12000003,Not in low income (at or above threshold),Other Ethnic Group,In low income (below threshold),population,0.0,2009-10 - 2011-12,37365.666666666664,0.0
E12000003,Not in low income (at or above threshold),Other Ethnic Group,Not in low income (at or above threshold),population,24111.333333333332,2009-10 - 2011-12,37365.666666666664,65.0
E12000003,Not in low income (at or above threshold),White,In low income (below threshold),population,86053.66666666667,2009-10 - 2011-12,4651473.0,2.0
E12000003,Not in low income (at or above threshold),White,Not in low income (at or above threshold),population,3614834.3333333335,2009-10 - 2011-12,4651473.0,78.0
E12000001,In low income (below threshold),Asian/ Asian British,In low income (below threshold),population,6565.333333333333,2010-11 - 2012-13,35568.666666666664,18.0
E12000001,In low income (below threshold),Asian/ Asian British,Not in low income (at or above threshold),population,3742.0,2010-11 - 2012-13,35568.666666666664,11.0
E12000001,In low income (below threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,3138.6666666666665,2010-11 - 2012-13,4241.333333333333,74.0
E12000001,In low income (below threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,0.0,2010-11 - 2012-13,4241.333333333333,0.0
E12000001,In low income (below threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,2309.6666666666665,2010-11 - 2012-13,5819.0,40.0
E12000001,In low income (below threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,505.0,2010-11 - 2012-13,5819.0,9.0
E12000001,In low income (below threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2010-11 - 2012-13,0.0,
E12000001,In low income (below threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2010-11 - 2012-13,0.0,
E12000001,In low income (below threshold),Other Ethnic Group,In low income (below threshold),population,8744.666666666666,2010-11 - 2012-13,22075.0,40.0
E12000001,In low income (below threshold),Other Ethnic Group,Not in low income (at or above threshold),population,1349.0,2010-11 - 2012-13,22075.0,6.0
E12000001,In low income (below threshold),White,In low income (below threshold),population,393851.6666666667,2010-11 - 2012-13,2489894.0,16.0
E12000001,In low income (below threshold),White,Not in low income (at or above threshold),population,114837.0,2010-11 - 2012-13,2489894.0,5.0
E12000002,In low income (below threshold),Asian/ Asian British,In low income (below threshold),population,140368.66666666666,2010-11 - 2012-13,404252.6666666666,35.0
E12000002,In low income (below threshold),Asian/ Asian British,Not in low income (at or above threshold),population,33653.333333333336,2010-11 - 2012-13,404252.6666666666,8.0
E12000002,In low income (below threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,44528.666666666664,2010-11 - 2012-13,111602.0,40.0
E12000002,In low income (below threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,8446.0,2010-11 - 2012-13,111602.0,8.0
E12000002,In low income (below threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,12395.0,2010-11 - 2012-13,57083.66666666667,22.0
E12000002,In low income (below threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,3382.3333333333335,2010-11 - 2012-13,57083.66666666667,6.0
E12000002,In low income (below threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2010-11 - 2012-13,0.0,
E12000002,In low income (below threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2010-11 - 2012-13,0.0,
E12000002,In low income (below threshold),Other Ethnic Group,In low income (below threshold),population,25483.666666666668,2010-11 - 2012-13,69828.33333333333,36.0
E12000002,In low income (below threshold),Other Ethnic Group,Not in low income (at or above threshold),population,7306.0,2010-11 - 2012-13,69828.33333333333,10.0
E12000002,In low income (below threshold),White,In low income (below threshold),population,849454.0,2010-11 - 2012-13,6310026.0,13.0
E12000002,In low income (below threshold),White,Not in low income (at or above threshold),population,399982.3333333333,2010-11 - 2012-13,6310026.0,6.0
E12000003,In low income (below threshold),Asian/ Asian British,In low income (below threshold),population,188343.33333333334,2010-11 - 2012-13,388443.0,48.0
E12000003,In low income (below threshold),Asian/ Asian British,Not in low income (at or above threshold),population,10286.666666666666,2010-11 - 2012-13,388443.0,3.0
E12000003,In low income (below threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,18147.333333333332,2010-11 - 2012-13,68020.33333333333,27.0
E12000003,In low income (below threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,4852.333333333333,2010-11 - 2012-13,68020.33333333333,7.0
E12000003,In low income (below threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,7853.0,2010-11 - 2012-13,50519.33333333333,16.0
E12000003,In low income (below threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,9384.666666666666,2010-11 - 2012-13,50519.33333333333,19.0
E12000003,In low income (below threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2010-11 - 2012-13,0.0,
E12000003,In low income (below threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2010-11 - 2012-13,0.0,
E12000003,In low income (below threshold),Other Ethnic Group,In low income (below threshold),population,14386.333333333334,2010-11 - 2012-13,39758.333333333336,36.0
E12000003,In low income (below threshold),Other Ethnic Group,Not in low income (at or above threshold),population,1908.0,2010-11 - 2012-13,39758.333333333336,5.0
E12000003,In low income (below threshold),White,In low income (below threshold),population,662258.0,2010-11 - 2012-13,4664179.0,14.0
E12000003,In low income (below threshold),White,Not in low income (at or above threshold),population,247992.0,2010-11 - 2012-13,4664179.0,5.0
E12000001,Not in low income (at or above threshold),Asian/ Asian British,In low income (below threshold),population,0.0,2010-11 - 2012-13,35568.666666666664,0.0
E12000001,Not in low income (at or above threshold),Asian/ Asian British,Not in low income (at or above threshold),population,25261.333333333332,2010-11 - 2012-13,35568.666666666664,71.0
E12000001,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,0.0,2010-11 - 2012-13,4241.333333333333,0.0
E12000001,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,1102.6666666666667,2010-11 - 2012-13,4241.333333333333,26.0
E12000001,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,0.0,2010-11 - 2012-13,5819.0,0.0
E12000001,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,3004.3333333333335,2010-11 - 2012-13,5819.0,52.0
E12000001,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2010-11 - 2012-13,0.0,
E12000001,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2010-11 - 2012-13,0.0,
