geography_code,ahc_income_status,Age of the Youngest Child in the Family of the Individual,bhc_income_status,variable_name,value,date,population,percent
E12000003,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,117879.66666666667,2012-13 - 2014-15,2956398.666666667,4.0
E12000001,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,2824.0,2012-13 - 2014-15,420439.0,1.0
E12000001,Not in low income (at or above threshold),0 to 4,Not in low income (at or above threshold),population,310656.6666666667,2012-13 - 2014-15,420439.0,74.0
E12000001,Not in low income (at or above threshold),11 to 15,In low income (below threshold),population,2552.0,2012-13 - 2014-15,185300.33333333334,1.0
E12000001,Not in low income (at or above threshold),11 to 15,Not in low income (at or above threshold),population,142031.33333333334,2012-13 - 2014-15,185300.33333333334,77.0
E12000001,Not in low income (at or above threshold),16 to 19,In low income (below threshold),population,2859.0,2012-13 - 2014-15,95233.33333333333,3.0
E12000001,Not in low income (at or above threshold),16 to 19,Not in low income (at or above threshold),population,62517.0,2012-13 - 2014-15,95233.33333333333,66.0
E12000001,Not in low income (at or above threshold),5 to 10,In low income (below threshold),population,0.0,2012-13 - 2014-15,346404.6666666666,0.0
E12000001,Not in low income (at or above threshold),5 to 10,Not in low income (at or above threshold),population,264007.3333333333,2012-13 - 2014-15,346404.6666666666,76.0
E12000001,Not in low income (at or above threshold),No children in the family,In low income (below threshold),population,33265.666666666664,2012-13 - 2014-15,1519855.0,2.0
E12000001,Not in low income (at or above threshold),No children in the family,Not in low income (at or above threshold),population,1187139.6666666667,2012-13 - 2014-15,1519855.0,78.0
E12000002,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,15267.0,2012-13 - 2014-15,1283347.3333333335,1.0
E12000002,Not in low income (at or above threshold),0 to 4,Not in low income (at or above threshold),population,870244.0,2012-13 - 2014-15,1283347.3333333335,68.0
E12000002,Not in low income (at or above threshold),11 to 15,In low income (below threshold),population,3066.6666666666665,2012-13 - 2014-15,640269.0,0.0
E12000002,Not in low income (at or above threshold),11 to 15,Not in low income (at or above threshold),population,471021.3333333333,2012-13 - 2014-15,640269.0,74.0
E12000002,Not in low income (at or above threshold),16 to 19,In low income (below threshold),population,819.3333333333334,2012-13 - 2014-15,257997.0,0.0
E12000002,Not in low income (at or above threshold),16 to 19,Not in low income (at or above threshold),population,198613.33333333334,2012-13 - 2014-15,257997.0,77.0
E12000002,Not in low income (at or above threshold),5 to 10,In low income (below threshold),population,9151.666666666666,2012-13 - 2014-15,849122.6666666667,1.0
E12000002,Not in low income (at or above threshold),5 to 10,Not in low income (at or above threshold),population,634998.3333333334,2012-13 - 2014-15,849122.6666666667,75.0
E12000002,Not in low income (at or above threshold),No children in the family,In low income (below threshold),population,112025.33333333333,2012-13 - 2014-15,3964839.333333333,3.0
E12000002,Not in low income (at or above threshold),No children in the family,Not in low income (at or above threshold),population,3154215.0,2012-13 - 2014-15,3964839.333333333,80.0
E12000003,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,15103.333333333334,2012-13 - 2014-15,1037910.6666666667,1.0
E12000003,Not in low income (at or above threshold),0 to 4,Not in low income (at or above threshold),population,746764.0,2012-13 - 2014-15,1037910.6666666667,72.0
E12000003,Not in low income (at or above threshold),11 to 15,In low income (below threshold),population,3914.0,2012-13 - 2014-15,450957.3333333334,1.0
E12000003,Not in low income (at or above threshold),11 to 15,Not in low income (at or above threshold),population,318943.0,2012-13 - 2014-15,450957.3333333334,71.0
E12000003,Not in low income (at or above threshold),16 to 19,In low income (below threshold),population,1575.3333333333333,2012-13 - 2014-15,191721.0,1.0
E12000003,Not in low income (at or above threshold),16 to 19,Not in low income (at or above threshold),population,140079.33333333334,2012-13 - 2014-15,191721.0,73.0
E12000003,Not in low income (at or above threshold),5 to 10,In low income (below threshold),population,8012.333333333333,2012-13 - 2014-15,613909.6666666666,1.0
E12000003,Not in low income (at or above threshold),5 to 10,Not in low income (at or above threshold),population,452398.3333333333,2012-13 - 2014-15,613909.6666666666,74.0
E12000003,Not in low income (at or above threshold),No children in the family,In low income (below threshold),population,82194.33333333333,2012-13 - 2014-15,2956398.666666667,3.0
E12000003,Not in low income (at or above threshold),No children in the family,Not in low income (at or above threshold),population,2348989.3333333335,2012-13 - 2014-15,2956398.666666667,79.0
E12000001,In low income (below threshold),0 to 4,In low income (below threshold),population,90313.33333333333,2013-14 - 2015-16,444872.3333333333,20.0
E12000001,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,30493.666666666668,2013-14 - 2015-16,444872.3333333333,7.0
E12000001,In low income (below threshold),11 to 15,In low income (below threshold),population,29575.0,2013-14 - 2015-16,184404.0,16.0
E12000001,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,12901.0,2013-14 - 2015-16,184404.0,7.0
E12000001,In low income (below threshold),16 to 19,In low income (below threshold),population,30978.0,2013-14 - 2015-16,91225.33333333334,34.0
E12000001,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,3292.3333333333335,2013-14 - 2015-16,91225.33333333334,4.0
E12000001,In low income (below threshold),5 to 10,In low income (below threshold),population,50605.0,2013-14 - 2015-16,327523.0,15.0
E12000001,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,25081.0,2013-14 - 2015-16,327523.0,8.0
E12000001,In low income (below threshold),No children in the family,In low income (below threshold),population,225879.0,2013-14 - 2015-16,1523481.3333333335,15.0
E12000001,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,72739.33333333333,2013-14 - 2015-16,1523481.3333333335,5.0
E12000002,In low income (below threshold),0 to 4,In low income (below threshold),population,262673.3333333333,2013-14 - 2015-16,1284708.0,20.0
E12000002,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,151414.66666666666,2013-14 - 2015-16,1284708.0,12.0
E12000002,In low income (below threshold),11 to 15,In low income (below threshold),population,122292.66666666667,2013-14 - 2015-16,611919.3333333334,20.0
E12000002,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,42561.666666666664,2013-14 - 2015-16,611919.3333333334,7.0
E12000002,In low income (below threshold),16 to 19,In low income (below threshold),population,36497.0,2013-14 - 2015-16,233136.0,16.0
E12000002,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,14276.333333333334,2013-14 - 2015-16,233136.0,6.0
E12000002,In low income (below threshold),5 to 10,In low income (below threshold),population,153250.66666666666,2013-14 - 2015-16,898569.0,17.0
E12000002,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,55687.666666666664,2013-14 - 2015-16,898569.0,6.0
E12000002,In low income (below threshold),No children in the family,In low income (below threshold),population,551879.3333333334,2013-14 - 2015-16,3982505.0,14.0
E12000002,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,174721.66666666666,2013-14 - 2015-16,3982505.0,4.0
E12000003,In low income (below threshold),0 to 4,In low income (below threshold),population,204425.33333333334,2013-14 - 2015-16,1028773.0,20.0
E12000003,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,78558.33333333333,2013-14 - 2015-16,1028773.0,8.0
E12000003,In low income (below threshold),11 to 15,In low income (below threshold),population,88753.0,2013-14 - 2015-16,435154.3333333333,20.0
E12000003,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,25557.333333333332,2013-14 - 2015-16,435154.3333333333,6.0
E12000003,In low income (below threshold),16 to 19,In low income (below threshold),population,40249.666666666664,2013-14 - 2015-16,184022.0,22.0
E12000003,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,11530.0,2013-14 - 2015-16,184022.0,6.0
E12000003,In low income (below threshold),5 to 10,In low income (below threshold),population,120586.66666666667,2013-14 - 2015-16,637023.6666666666,19.0
E12000003,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,47129.333333333336,2013-14 - 2015-16,637023.6666666666,7.0
E12000003,In low income (below threshold),No children in the family,In low income (below threshold),population,399583.3333333333,2013-14 - 2015-16,2978905.0,13.0
E12000003,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,139271.66666666666,2013-14 - 2015-16,2978905.0,5.0
E12000001,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,1023.3333333333334,2013-14 - 2015-16,444872.3333333333,0.0
E12000001,Not in low income (at or above threshold),0 to 4,Not in low income (at or above threshold),population,323042.0,2013-14 - 2015-16,444872.3333333333,73.0
E12000001,Not in low income (at or above threshold),11 to 15,In low income (below threshold),population,2552.0,2013-14 - 2015-16,184404.0,1.0
E12000001,Not in low income (at or above threshold),11 to 15,Not in low income (at or above threshold),population,139376.0,2013-14 - 2015-16,184404.0,76.0
E12000001,Not in low income (at or above threshold),16 to 19,In low income (below threshold),population,1050.0,2013-14 - 2015-16,91225.33333333334,1.0
E12000001,Not in low income (at or above threshold),16 to 19,Not in low income (at or above threshold),population,55905.0,2013-14 - 2015-16,91225.33333333334,61.0
E12000001,Not in low income (at or above threshold),5 to 10,In low income (below threshold),population,0.0,2013-14 - 2015-16,327523.0,0.0
E12000001,Not in low income (at or above threshold),5 to 10,Not in low income (at or above threshold),population,251837.0,2013-14 - 2015-16,327523.0,77.0
E12000001,Not in low income (at or above threshold),No children in the family,In low income (below threshold),population,34364.333333333336,2013-14 - 2015-16,1523481.3333333335,2.0
E12000001,Not in low income (at or above threshold),No children in the family,Not in low income (at or above threshold),population,1190498.6666666667,2013-14 - 2015-16,1523481.3333333335,78.0
E12000002,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,16593.666666666668,2013-14 - 2015-16,1284708.0,1.0
E12000002,Not in low income (at or above threshold),0 to 4,Not in low income (at or above threshold),population,854026.3333333334,2013-14 - 2015-16,1284708.0,66.0
E12000002,Not in low income (at or above threshold),11 to 15,In low income (below threshold),population,5319.0,2013-14 - 2015-16,611919.3333333334,1.0
E12000002,Not in low income (at or above threshold),11 to 15,Not in low income (at or above threshold),population,441746.0,2013-14 - 2015-16,611919.3333333334,72.0
E12000002,Not in low income (at or above threshold),16 to 19,In low income (below threshold),population,819.3333333333334,2013-14 - 2015-16,233136.0,0.0
E12000002,Not in low income (at or above threshold),16 to 19,Not in low income (at or above threshold),population,181543.33333333334,2013-14 - 2015-16,233136.0,78.0
E12000002,Not in low income (at or above threshold),5 to 10,In low income (below threshold),population,1530.6666666666667,2013-14 - 2015-16,898569.0,0.0
E12000002,Not in low income (at or above threshold),5 to 10,Not in low income (at or above threshold),population,688100.0,2013-14 - 2015-16,898569.0,77.0
E12000002,Not in low income (at or above threshold),No children in the family,In low income (below threshold),population,109045.33333333333,2013-14 - 2015-16,3982505.0,3.0
E12000002,Not in low income (at or above threshold),No children in the family,Not in low income (at or above threshold),population,3146858.6666666665,2013-14 - 2015-16,3982505.0,79.0
E12000003,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,4782.0,2013-14 - 2015-16,1028773.0,0.0
E12000003,Not in low income (at or above threshold),0 to 4,Not in low income (at or above threshold),population,741007.3333333334,2013-14 - 2015-16,1028773.0,72.0
E12000003,Not in low income (at or above threshold),11 to 15,In low income (below threshold),population,3914.0,2013-14 - 2015-16,435154.3333333333,1.0
E12000003,Not in low income (at or above threshold),11 to 15,Not in low income (at or above threshold),population,316930.0,2013-14 - 2015-16,435154.3333333333,73.0
E12000003,Not in low income (at or above threshold),16 to 19,In low income (below threshold),population,1575.3333333333333,2013-14 - 2015-16,184022.0,1.0
E12000003,Not in low income (at or above threshold),16 to 19,Not in low income (at or above threshold),population,130667.0,2013-14 - 2015-16,184022.0,71.0
E12000003,Not in low income (at or above threshold),5 to 10,In low income (below threshold),population,9626.333333333334,2013-14 - 2015-16,637023.6666666666,2.0
E12000003,Not in low income (at or above threshold),5 to 10,Not in low income (at or above threshold),population,459681.3333333333,2013-14 - 2015-16,637023.6666666666,72.0
E12000003,Not in low income (at or above threshold),No children in the family,In low income (below threshold),population,77716.66666666667,2013-14 - 2015-16,2978905.0,3.0
E12000003,Not in low income (at or above threshold),No children in the family,Not in low income (at or above threshold),population,2362333.3333333335,2013-14 - 2015-16,2978905.0,79.0
E12000001,In low income (below threshold),0 to 4,In low income (below threshold),population,104854.0,2014-15 - 2016-17,452204.6666666667,23.0
E12000001,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,32310.666666666668,2014-15 - 2016-17,452204.6666666667,7.0
E12000001,In low income (below threshold),11 to 15,In low income (below threshold),population,43128.333333333336,2014-15 - 2016-17,196735.0,22.0
E12000001,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,15625.0,2014-15 - 2016-17,196735.0,8.0
E12000001,In low income (below threshold),16 to 19,In low income (below threshold),population,26150.666666666668,2014-15 - 2016-17,94398.66666666666,28.0
E12000001,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,6924.333333333333,2014-15 - 2016-17,94398.66666666666,7.0
E12000001,In low income (below threshold),5 to 10,In low income (below threshold),population,57805.333333333336,2014-15 - 2016-17,317869.6666666667,18.0
E12000001,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,26046.666666666668,2014-15 - 2016-17,317869.6666666667,8.0
E12000001,In low income (below threshold),No children in the family,In low income (below threshold),population,215639.33333333334,2014-15 - 2016-17,1520286.0,14.0
E12000001,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,72957.0,2014-15 - 2016-17,1520286.0,5.0
E12000002,In low income (below threshold),0 to 4,In low income (below threshold),population,294997.3333333333,2014-15 - 2016-17,1279831.0,23.0
E12000002,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,144948.0,2014-15 - 2016-17,1279831.0,11.0
E12000002,In low income (below threshold),11 to 15,In low income (below threshold),population,107363.66666666667,2014-15 - 2016-17,556942.6666666666,19.0
E12000002,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,35670.333333333336,2014-15 - 2016-17,556942.6666666666,6.0
E12000002,In low income (below threshold),16 to 19,In low income (below threshold),population,29993.0,2014-15 - 2016-17,238490.0,13.0
E12000002,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,12866.333333333334,2014-15 - 2016-17,238490.0,5.0
E12000002,In low income (below threshold),5 to 10,In low income (below threshold),population,176102.66666666666,2014-15 - 2016-17,924424.3333333333,19.0
E12000002,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,55562.0,2014-15 - 2016-17,924424.3333333333,6.0
E12000002,In low income (below threshold),No children in the family,In low income (below threshold),population,571669.3333333334,2014-15 - 2016-17,4040118.666666667,14.0
E12000002,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,165358.66666666666,2014-15 - 2016-17,4040118.666666667,4.0
E12000003,In low income (below threshold),0 to 4,In low income (below threshold),population,215875.0,2014-15 - 2016-17,1001461.3333333333,22.0
E12000003,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,80897.66666666667,2014-15 - 2016-17,1001461.3333333333,8.0
E12000003,In low income (below threshold),11 to 15,In low income (below threshold),population,93371.66666666667,2014-15 - 2016-17,434029.6666666667,22.0
E12000003,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,27552.333333333332,2014-15 - 2016-17,434029.6666666667,6.0
E12000003,In low income (below threshold),16 to 19,In low income (below threshold),population,31356.666666666668,2014-15 - 2016-17,161152.6666666667,19.0
E12000003,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,9264.333333333334,2014-15 - 2016-17,161152.6666666667,6.0
E12000003,In low income (below threshold),5 to 10,In low income (below threshold),population,127386.66666666667,2014-15 - 2016-17,678324.0,19.0
E12000003,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,46596.333333333336,2014-15 - 2016-17,678324.0,7.0
E12000003,In low income (below threshold),No children in the family,In low income (below threshold),population,412428.3333333333,2014-15 - 2016-17,3012750.333333333,14.0
E12000003,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,142292.0,2014-15 - 2016-17,3012750.333333333,5.0
E12000001,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,1023.3333333333334,2014-15 - 2016-17,452204.6666666667,0.0
E12000001,Not in low income (at or above threshold),0 to 4,Not in low income (at or above threshold),population,314016.6666666667,2014-15 - 2016-17,452204.6666666667,69.0
E12000001,Not in low income (at or above threshold),11 to 15,In low income (below threshold),population,1077.3333333333333,2014-15 - 2016-17,196735.0,1.0
E12000001,Not in low income (at or above threshold),11 to 15,Not in low income (at or above threshold),population,136904.33333333334,2014-15 - 2016-17,196735.0,70.0
E12000001,Not in low income (at or above threshold),16 to 19,In low income (below threshold),population,1050.0,2014-15 - 2016-17,94398.66666666666,1.0
E12000001,Not in low income (at or above threshold),16 to 19,Not in low income (at or above threshold),population,60273.666666666664,2014-15 - 2016-17,94398.66666666666,64.0
E12000001,Not in low income (at or above threshold),5 to 10,In low income (below threshold),population,2713.3333333333335,2014-15 - 2016-17,317869.6666666667,1.0
E12000001,Not in low income (at or above threshold),5 to 10,Not in low income (at or above threshold),population,231304.33333333334,2014-15 - 2016-17,317869.6666666667,73.0
E12000001,Not in low income (at or above threshold),No children in the family,In low income (below threshold),population,34557.333333333336,2014-15 - 2016-17,1520286.0,2.0
E12000001,Not in low income (at or above threshold),No children in the family,Not in low income (at or above threshold),population,1197132.3333333333,2014-15 - 2016-17,1520286.0,79.0
E12000002,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,18759.0,2014-15 - 2016-17,1279831.0,1.0
E12000002,Not in low income (at or above threshold),0 to 4,Not in low income (at or above threshold),population,821126.6666666666,2014-15 - 2016-17,1279831.0,64.0
E12000002,Not in low income (at or above threshold),11 to 15,In low income (below threshold),population,2968.3333333333335,2014-15 - 2016-17,556942.6666666666,1.0
E12000002,Not in low income (at or above threshold),11 to 15,Not in low income (at or above threshold),population,410940.3333333333,2014-15 - 2016-17,556942.6666666666,74.0
E12000002,Not in low income (at or above threshold),16 to 19,In low income (below threshold),population,819.3333333333334,2014-15 - 2016-17,238490.0,0.0
E12000002,Not in low income (at or above threshold),16 to 19,Not in low income (at or above threshold),population,194811.33333333334,2014-15 - 2016-17,238490.0,82.0
E12000002,Not in low income (at or above threshold),5 to 10,In low income (below threshold),population,3280.6666666666665,2014-15 - 2016-17,924424.3333333333,0.0
E12000002,Not in low income (at or above threshold),5 to 10,Not in low income (at or above threshold),population,689479.0,2014-15 - 2016-17,924424.3333333333,75.0
E12000002,Not in low income (at or above threshold),No children in the family,In low income (below threshold),population,115339.66666666667,2014-15 - 2016-17,4040118.666666667,3.0
E12000002,Not in low income (at or above threshold),No children in the family,Not in low income (at or above threshold),population,3187751.0,2014-15 - 2016-17,4040118.666666667,79.0
E12000003,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,4782.0,2014-15 - 2016-17,1001461.3333333333,0.0
E12000003,Not in low income (at or above threshold),0 to 4,Not in low income (at or above threshold),population,699906.6666666666,2014-15 - 2016-17,1001461.3333333333,70.0
E12000003,Not in low income (at or above threshold),11 to 15,In low income (below threshold),population,0.0,2014-15 - 2016-17,434029.6666666667,0.0
E12000003,Not in low income (at or above threshold),11 to 15,Not in low income (at or above threshold),population,313105.6666666667,2014-15 - 2016-17,434029.6666666667,72.0
E12000003,Not in low income (at or above threshold),16 to 19,In low income (below threshold),population,756.6666666666666,2014-15 - 2016-17,161152.6666666667,0.0
E12000003,Not in low income (at or above threshold),16 to 19,Not in low income (at or above threshold),population,119775.0,2014-15 - 2016-17,161152.6666666667,74.0
E12000003,Not in low income (at or above threshold),5 to 10,In low income (below threshold),population,9194.0,2014-15 - 2016-17,678324.0,1.0
E12000003,Not in low income (at or above threshold),5 to 10,Not in low income (at or above threshold),population,495147.0,2014-15 - 2016-17,678324.0,73.0
E12000003,Not in low income (at or above threshold),No children in the family,In low income (below threshold),population,80233.0,2014-15 - 2016-17,3012750.333333333,3.0
E12000003,Not in low income (at or above threshold),No children in the family,Not in low income (at or above threshold),population,2377797.0,2014-15 - 2016-17,3012750.333333333,79.0
E12000001,In low income (below threshold),0 to 4,In low income (below threshold),population,106440.66666666667,2015-16 - 2017-18,447894.6666666666,24.0
E12000001,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,38383.333333333336,2015-16 - 2017-18,447894.6666666666,9.0
E12000001,In low income (below threshold),11 to 15,In low income (below threshold),population,37771.0,2015-16 - 2017-18,204653.3333333333,18.0
E12000001,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,19094.666666666668,2015-16 - 2017-18,204653.3333333333,9.0
E12000001,In low income (below threshold),16 to 19,In low income (below threshold),population,25166.333333333332,2015-16 - 2017-18,91697.33333333333,27.0
E12000001,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,4406.0,2015-16 - 2017-18,91697.33333333333,5.0
E12000001,In low income (below threshold),5 to 10,In low income (below threshold),population,60790.0,2015-16 - 2017-18,306813.0,20.0
E12000001,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,27960.666666666668,2015-16 - 2017-18,306813.0,9.0
E12000001,In low income (below threshold),No children in the family,In low income (below threshold),population,208186.66666666666,2015-16 - 2017-18,1538943.3333333333,14.0
E12000001,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,83296.66666666667,2015-16 - 2017-18,1538943.3333333333,5.0
E12000002,In low income (below threshold),0 to 4,In low income (below threshold),population,327851.6666666667,2015-16 - 2017-18,1289424.3333333335,25.0
E12000002,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,134410.33333333334,2015-16 - 2017-18,1289424.3333333335,10.0
E12000002,In low income (below threshold),11 to 15,In low income (below threshold),population,105941.33333333333,2015-16 - 2017-18,527848.6666666666,20.0
E12000002,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,25352.333333333332,2015-16 - 2017-18,527848.6666666666,5.0
E12000002,In low income (below threshold),16 to 19,In low income (below threshold),population,26750.0,2015-16 - 2017-18,227411.66666666666,12.0
E12000002,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,14425.0,2015-16 - 2017-18,227411.66666666666,6.0
E12000002,In low income (below threshold),5 to 10,In low income (below threshold),population,174955.33333333334,2015-16 - 2017-18,948539.3333333334,18.0
E12000002,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,57776.666666666664,2015-16 - 2017-18,948539.3333333334,6.0
E12000002,In low income (below threshold),No children in the family,In low income (below threshold),population,574175.0,2015-16 - 2017-18,4087264.0,14.0
E12000002,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,179979.0,2015-16 - 2017-18,4087264.0,4.0
E12000003,In low income (below threshold),0 to 4,In low income (below threshold),population,250745.66666666666,2015-16 - 2017-18,1039885.6666666667,24.0
E12000003,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,74735.66666666667,2015-16 - 2017-18,1039885.6666666667,7.0
E12000003,In low income (below threshold),11 to 15,In low income (below threshold),population,82984.33333333333,2015-16 - 2017-18,409087.0,20.0
E12000003,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,25029.0,2015-16 - 2017-18,409087.0,6.0
E12000003,In low income (below threshold),16 to 19,In low income (below threshold),population,28906.666666666668,2015-16 - 2017-18,168138.6666666667,17.0
E12000003,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,8229.0,2015-16 - 2017-18,168138.6666666667,5.0
E12000003,In low income (below threshold),5 to 10,In low income (below threshold),population,124178.0,2015-16 - 2017-18,665992.6666666666,19.0
E12000003,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,36525.333333333336,2015-16 - 2017-18,665992.6666666666,5.0
E12000003,In low income (below threshold),No children in the family,In low income (below threshold),population,426713.6666666667,2015-16 - 2017-18,3034118.6666666665,14.0
E12000003,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,134016.0,2015-16 - 2017-18,3034118.6666666665,4.0
E12000001,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,4200.333333333333,2015-16 - 2017-18,447894.6666666666,1.0
E12000001,Not in low income (at or above threshold),0 to 4,Not in low income (at or above threshold),population,298870.3333333333,2015-16 - 2017-18,447894.6666666666,67.0
E12000001,Not in low income (at or above threshold),11 to 15,In low income (below threshold),population,834.0,2015-16 - 2017-18,204653.3333333333,0.0
E12000001,Not in low income (at or above threshold),11 to 15,Not in low income (at or above threshold),population,146953.66666666666,2015-16 - 2017-18,204653.3333333333,72.0
E12000001,Not in low income (at or above threshold),16 to 19,In low income (below threshold),population,0.0,2015-16 - 2017-18,91697.33333333333,0.0
E12000001,Not in low income (at or above threshold),16 to 19,Not in low income (at or above threshold),population,62125.0,2015-16 - 2017-18,91697.33333333333,68.0
E12000001,Not in low income (at or above threshold),5 to 10,In low income (below threshold),population,5151.666666666667,2015-16 - 2017-18,306813.0,2.0
E12000001,Not in low income (at or above threshold),5 to 10,Not in low income (at or above threshold),population,212910.66666666666,2015-16 - 2017-18,306813.0,69.0
E12000001,Not in low income (at or above threshold),No children in the family,In low income (below threshold),population,42034.666666666664,2015-16 - 2017-18,1538943.3333333333,3.0
E12000001,Not in low income (at or above threshold),No children in the family,Not in low income (at or above threshold),population,1205425.3333333333,2015-16 - 2017-18,1538943.3333333333,78.0
E12000002,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,17307.0,2015-16 - 2017-18,1289424.3333333335,1.0
E12000002,Not in low income (at or above threshold),0 to 4,Not in low income (at or above threshold),population,809855.3333333334,2015-16 - 2017-18,1289424.3333333335,63.0
E12000002,Not in low income (at or above threshold),11 to 15,In low income (below threshold),population,6735.666666666667,2015-16 - 2017-18,527848.6666666666,1.0
E12000002,Not in low income (at or above threshold),11 to 15,Not in low income (at or above threshold),population,389819.3333333333,2015-16 - 2017-18,527848.6666666666,74.0
E12000002,Not in low income (at or above threshold),16 to 19,In low income (below threshold),population,2991.6666666666665,2015-16 - 2017-18,227411.66666666666,1.0
E12000002,Not in low income (at or above threshold),16 to 19,Not in low income (at or above threshold),population,183245.0,2015-16 - 2017-18,227411.66666666666,81.0
E12000002,Not in low income (at or above threshold),5 to 10,In low income (below threshold),population,5070.0,2015-16 - 2017-18,948539.3333333334,1.0
E12000002,Not in low income (at or above threshold),5 to 10,Not in low income (at or above threshold),population,710737.3333333334,2015-16 - 2017-18,948539.3333333334,75.0
E12000002,Not in low income (at or above threshold),No children in the family,In low income (below threshold),population,112771.33333333333,2015-16 - 2017-18,4087264.0,3.0
E12000002,Not in low income (at or above threshold),No children in the family,Not in low income (at or above threshold),population,3220338.6666666665,2015-16 - 2017-18,4087264.0,79.0
E12000003,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,6890.0,2015-16 - 2017-18,1039885.6666666667,1.0
E12000003,Not in low income (at or above threshold),0 to 4,Not in low income (at or above threshold),population,707514.3333333334,2015-16 - 2017-18,1039885.6666666667,68.0
E12000003,Not in low income (at or above threshold),11 to 15,In low income (below threshold),population,3360.0,2015-16 - 2017-18,409087.0,1.0
E12000003,Not in low income (at or above threshold),11 to 15,Not in low income (at or above threshold),population,297713.6666666667,2015-16 - 2017-18,409087.0,73.0
E12000003,Not in low income (at or above threshold),16 to 19,In low income (below threshold),population,0.0,2015-16 - 2017-18,168138.6666666667,0.0
E12000003,Not in low income (at or above threshold),16 to 19,Not in low income (at or above threshold),population,131003.0,2015-16 - 2017-18,168138.6666666667,78.0
E12000003,Not in low income (at or above threshold),5 to 10,In low income (below threshold),population,6812.0,2015-16 - 2017-18,665992.6666666666,1.0
E12000003,Not in low income (at or above threshold),5 to 10,Not in low income (at or above threshold),population,498477.3333333333,2015-16 - 2017-18,665992.6666666666,75.0
E12000003,Not in low income (at or above threshold),No children in the family,In low income (below threshold),population,79894.33333333333,2015-16 - 2017-18,3034118.6666666665,3.0
E12000003,Not in low income (at or above threshold),No children in the family,Not in low income (at or above threshold),population,2393494.6666666665,2015-16 - 2017-18,3034118.6666666665,79.0
E12000001,In low income (below threshold),0 to 4,In low income (below threshold),population,113854.0,2016-17 - 2018-19,443503.0,26.0
E12000001,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,44357.666666666664,2016-17 - 2018-19,443503.0,10.0
