date,geography_code,geography_name,variable_name,value
2023-08,E05000820,Ashton upon Mersey,Claimant count,110
2023-08,E05000820,Ashton upon Mersey,Claimants as a proportion of residents aged 16-64,1.8
2023-08,E05000821,Bowdon,Claimant count,80
2023-08,E05000821,Bowdon,Claimants as a proportion of residents aged 16-64,1.5
2023-08,E05000822,Broadheath,Claimant count,175
2023-08,E05000822,Broadheath,Claimants as a proportion of residents aged 16-64,2
2023-08,E05000823,Brooklands,Claimant count,90
2023-08,E05000823,Brooklands,Claimants as a proportion of residents aged 16-64,1.4
2023-08,E05000824,Bucklow-St Martins,Claimant count,340
2023-08,E05000824,Bucklow-St Martins,Claimants as a proportion of residents aged 16-64,5.5
2023-08,E05000825,Clifford,Claimant count,600
2023-08,E05000825,Clifford,Claimants as a proportion of residents aged 16-64,6.9
2023-08,E05000826,Davyhulme East,Claimant count,160
2023-08,E05000826,Davyhulme East,Claimants as a proportion of residents aged 16-64,2.8
2023-08,E05000827,Davyhulme West,Claimant count,140
2023-08,E05000827,Davyhulme West,Claimants as a proportion of residents aged 16-64,2.3
2023-08,E05000828,Flixton,Claimant count,110
2023-08,E05000828,Flixton,Claimants as a proportion of residents aged 16-64,1.8
2023-08,E05000829,Gorse Hill,Claimant count,435
2023-08,E05000829,Gorse Hill,Claimants as a proportion of residents aged 16-64,5.3
2023-08,E05000830,Hale Barns,Claimant count,110
2023-08,E05000830,Hale Barns,Claimants as a proportion of residents aged 16-64,2
2023-08,E05000831,Hale Central,Claimant count,65
2023-08,E05000831,Hale Central,Claimants as a proportion of residents aged 16-64,1
2023-08,E05000832,Longford,Claimant count,430
2023-08,E05000832,Longford,Claimants as a proportion of residents aged 16-64,5.1
2023-08,E05000833,Priory,Claimant count,170
2023-08,E05000833,Priory,Claimants as a proportion of residents aged 16-64,2.2
2023-08,E05000834,St Mary's,Claimant count,255
2023-08,E05000834,St Mary's,Claimants as a proportion of residents aged 16-64,3.5
2023-08,E05000835,Sale Moor,Claimant count,195
2023-08,E05000835,Sale Moor,Claimants as a proportion of residents aged 16-64,3
2023-08,E05000836,Stretford,Claimant count,350
2023-08,E05000836,Stretford,Claimants as a proportion of residents aged 16-64,4.9
2023-08,E05000837,Timperley,Claimant count,60
2023-08,E05000837,Timperley,Claimants as a proportion of residents aged 16-64,0.9
2023-08,E05000838,Urmston,Claimant count,175
2023-08,E05000838,Urmston,Claimants as a proportion of residents aged 16-64,2.6
2023-08,E05000839,Village,Claimant count,195
2023-08,E05000839,Village,Claimants as a proportion of residents aged 16-64,3
2023-08,E05000840,Abram,Claimant count,440
2023-08,E05000840,Abram,Claimants as a proportion of residents aged 16-64,4.4
2023-08,E05000841,Ashton,Claimant count,135
2023-08,E05000841,Ashton,Claimants as a proportion of residents aged 16-64,1.8
2023-08,E05000842,Aspull New Springs Whelley,Claimant count,175
2023-08,E05000842,Aspull New Springs Whelley,Claimants as a proportion of residents aged 16-64,2.2
2023-08,E05000843,Astley Mosley Common,Claimant count,170
2023-08,E05000843,Astley Mosley Common,Claimants as a proportion of residents aged 16-64,2.3
2023-08,E05000844,Atherleigh,Claimant count,295
2023-08,E05000844,Atherleigh,Claimants as a proportion of residents aged 16-64,3.8
2023-08,E05000845,Atherton,Claimant count,495
2023-08,E05000845,Atherton,Claimants as a proportion of residents aged 16-64,5.1
2023-08,E05000846,Bryn,Claimant count,215
2023-08,E05000846,Bryn,Claimants as a proportion of residents aged 16-64,3.1
2023-08,E05000847,Douglas,Claimant count,460
2023-08,E05000847,Douglas,Claimants as a proportion of residents aged 16-64,5.2
2023-08,E05000848,Golborne and Lowton West,Claimant count,215
2023-08,E05000848,Golborne and Lowton West,Claimants as a proportion of residents aged 16-64,2.9
2023-08,E05000849,Hindley,Claimant count,355
2023-08,E05000849,Hindley,Claimants as a proportion of residents aged 16-64,4.2
2023-08,E05000850,Hindley Green,Claimant count,155
2023-08,E05000850,Hindley Green,Claimants as a proportion of residents aged 16-64,2.2
2023-08,E05000851,Ince,Claimant count,560
2023-08,E05000851,Ince,Claimants as a proportion of residents aged 16-64,5.9
2023-08,E05000852,Leigh East,Claimant count,435
2023-08,E05000852,Leigh East,Claimants as a proportion of residents aged 16-64,5.3
2023-08,E05000853,Leigh South,Claimant count,390
2023-08,E05000853,Leigh South,Claimants as a proportion of residents aged 16-64,4.3
2023-08,E05000854,Leigh West,Claimant count,620
2023-08,E05000854,Leigh West,Claimants as a proportion of residents aged 16-64,6
2023-08,E05000855,Lowton East,Claimant count,150
2023-08,E05000855,Lowton East,Claimants as a proportion of residents aged 16-64,1.9
2023-08,E05000856,Orrell,Claimant count,140
2023-08,E05000856,Orrell,Claimants as a proportion of residents aged 16-64,1.9
2023-08,E05000857,Pemberton,Claimant count,500
2023-08,E05000857,Pemberton,Claimants as a proportion of residents aged 16-64,5.4
2023-08,E05000858,Shevington with Lower Ground,Claimant count,120
2023-08,E05000858,Shevington with Lower Ground,Claimants as a proportion of residents aged 16-64,1.8
2023-08,E05000859,Standish with Langtree,Claimant count,145
2023-08,E05000859,Standish with Langtree,Claimants as a proportion of residents aged 16-64,1.9
2023-08,E05000860,Tyldesley,Claimant count,330
2023-08,E05000860,Tyldesley,Claimants as a proportion of residents aged 16-64,3.5
2023-08,E05000861,Wigan Central,Claimant count,395
2023-08,E05000861,Wigan Central,Claimants as a proportion of residents aged 16-64,5
2023-08,E05000862,Wigan West,Claimant count,330
2023-08,E05000862,Wigan West,Claimants as a proportion of residents aged 16-64,3.9
2023-08,E05000863,Winstanley,Claimant count,75
2023-08,E05000863,Winstanley,Claimants as a proportion of residents aged 16-64,1.1
2023-08,E05000864,Worsley Mesnes,Claimant count,280
2023-08,E05000864,Worsley Mesnes,Claimants as a proportion of residents aged 16-64,3.8
2023-08,E05005150,Bank Hall,Claimant count,390
2023-08,E05005150,Bank Hall,Claimants as a proportion of residents aged 16-64,9.9
2023-08,E05005151,Briercliffe,Claimant count,80
2023-08,E05005151,Briercliffe,Claimants as a proportion of residents aged 16-64,2.5
2023-08,E05005152,Brunshaw,Claimant count,190
2023-08,E05005152,Brunshaw,Claimants as a proportion of residents aged 16-64,5.2
2023-08,E05005153,Cliviger with Worsthorne,Claimant count,30
2023-08,E05005153,Cliviger with Worsthorne,Claimants as a proportion of residents aged 16-64,1
2023-08,E05005154,Coal Clough with Deerplay,Claimant count,125
2023-08,E05005154,Coal Clough with Deerplay,Claimants as a proportion of residents aged 16-64,4.1
2023-08,E05005155,Daneshouse with Stoneyholme,Claimant count,475
2023-08,E05005155,Daneshouse with Stoneyholme,Claimants as a proportion of residents aged 16-64,10.9
2023-08,E05005156,Gannow,Claimant count,175
2023-08,E05005156,Gannow,Claimants as a proportion of residents aged 16-64,5.1
2023-08,E05005157,Gawthorpe,Claimant count,205
2023-08,E05005157,Gawthorpe,Claimants as a proportion of residents aged 16-64,5.3
2023-08,E05005158,Hapton with Park,Claimant count,145
2023-08,E05005158,Hapton with Park,Claimants as a proportion of residents aged 16-64,4
2023-08,E05005159,Lanehead,Claimant count,195
2023-08,E05005159,Lanehead,Claimants as a proportion of residents aged 16-64,5.3
2023-08,E05005160,Queensgate,Claimant count,325
2023-08,E05005160,Queensgate,Claimants as a proportion of residents aged 16-64,9
2023-08,E05005161,Rosegrove with Lowerhouse,Claimant count,210
2023-08,E05005161,Rosegrove with Lowerhouse,Claimants as a proportion of residents aged 16-64,5.1
2023-08,E05005162,Rosehill with Burnley Wood,Claimant count,235
2023-08,E05005162,Rosehill with Burnley Wood,Claimants as a proportion of residents aged 16-64,6.4
2023-08,E05005163,Trinity,Claimant count,355
2023-08,E05005163,Trinity,Claimants as a proportion of residents aged 16-64,9.7
2023-08,E05005164,Whittlefield with Ightenhill,Claimant count,75
2023-08,E05005164,Whittlefield with Ightenhill,Claimants as a proportion of residents aged 16-64,2.3
2023-08,E05013064,Adlington & Anderton,Claimant count,90
2023-08,E05013064,Adlington & Anderton,Claimants as a proportion of residents aged 16-64,1.8
2023-08,E05013065,Buckshaw & Whittle,Claimant count,95
2023-08,E05013065,Buckshaw & Whittle,Claimants as a proportion of residents aged 16-64,1.6
2023-08,E05013066,Chorley East,Claimant count,195
2023-08,E05013066,Chorley East,Claimants as a proportion of residents aged 16-64,3.6
2023-08,E05013067,Chorley North East,Claimant count,50
2023-08,E05013067,Chorley North East,Claimants as a proportion of residents aged 16-64,1.1
2023-08,E05013068,Chorley North West,Claimant count,190
2023-08,E05013068,Chorley North West,Claimants as a proportion of residents aged 16-64,3.8
2023-08,E05013069,Chorley North & Astley,Claimant count,165
2023-08,E05013069,Chorley North & Astley,Claimants as a proportion of residents aged 16-64,3.6
2023-08,E05013070,Chorley South East & Heath Charnock,Claimant count,155
2023-08,E05013070,Chorley South East & Heath Charnock,Claimants as a proportion of residents aged 16-64,2.9
2023-08,E05013071,Chorley South West,Claimant count,185
2023-08,E05013071,Chorley South West,Claimants as a proportion of residents aged 16-64,3.2
2023-08,E05013072,"Clayton East, Brindle & Hoghton",Claimant count,160
2023-08,E05013072,"Clayton East, Brindle & Hoghton",Claimants as a proportion of residents aged 16-64,2.6
2023-08,E05013073,Clayton West & Cuerden,Claimant count,85
2023-08,E05013073,Clayton West & Cuerden,Claimants as a proportion of residents aged 16-64,1.7
2023-08,E05013074,Coppull,Claimant count,130
2023-08,E05013074,Coppull,Claimants as a proportion of residents aged 16-64,2.5
2023-08,E05013075,"Croston, Mawdesley & Euxton South",Claimant count,55
2023-08,E05013075,"Croston, Mawdesley & Euxton South",Claimants as a proportion of residents aged 16-64,0.9
2023-08,E05013076,"Eccleston, Heskin & Charnock Richard",Claimant count,55
2023-08,E05013076,"Eccleston, Heskin & Charnock Richard",Claimants as a proportion of residents aged 16-64,1.2
2023-08,E05013077,Euxton,Claimant count,75
2023-08,E05013077,Euxton,Claimants as a proportion of residents aged 16-64,1.5
2023-08,E05005185,Ansdell,Claimant count,25
2023-08,E05005185,Ansdell,Claimants as a proportion of residents aged 16-64,1.1
2023-08,E05005186,Ashton,Claimant count,90
2023-08,E05005186,Ashton,Claimants as a proportion of residents aged 16-64,3.7
2023-08,E05005187,Central,Claimant count,160
2023-08,E05005187,Central,Claimants as a proportion of residents aged 16-64,6
2023-08,E05005188,Clifton,Claimant count,30
2023-08,E05005188,Clifton,Claimants as a proportion of residents aged 16-64,1.6
2023-08,E05005189,Elswick and Little Eccleston,Claimant count,20
2023-08,E05005189,Elswick and Little Eccleston,Claimants as a proportion of residents aged 16-64,2.4
2023-08,E05005190,Fairhaven,Claimant count,45
2023-08,E05005190,Fairhaven,Claimants as a proportion of residents aged 16-64,2.1
2023-08,E05005191,Freckleton East,Claimant count,45
2023-08,E05005191,Freckleton East,Claimants as a proportion of residents aged 16-64,2.4
2023-08,E05005192,Freckleton West,Claimant count,35
2023-08,E05005192,Freckleton West,Claimants as a proportion of residents aged 16-64,2.1
2023-08,E05005193,Heyhouses,Claimant count,65
2023-08,E05005193,Heyhouses,Claimants as a proportion of residents aged 16-64,2.4
2023-08,E05005194,Kilnhouse,Claimant count,75
2023-08,E05005194,Kilnhouse,Claimants as a proportion of residents aged 16-64,3.2
2023-08,E05005195,Kirkham North,Claimant count,50
2023-08,E05005195,Kirkham North,Claimants as a proportion of residents aged 16-64,1.9
2023-08,E05005196,Kirkham South,Claimant count,60
2023-08,E05005196,Kirkham South,Claimants as a proportion of residents aged 16-64,2.8
2023-08,E05005197,Medlar-with-Wesham,Claimant count,85
2023-08,E05005197,Medlar-with-Wesham,Claimants as a proportion of residents aged 16-64,3.1
2023-08,E05005198,Newton and Treales,Claimant count,35
2023-08,E05005198,Newton and Treales,Claimants as a proportion of residents aged 16-64,1.9
2023-08,E05005199,Park,Claimant count,40
2023-08,E05005199,Park,Claimants as a proportion of residents aged 16-64,1.5
2023-08,E05005200,Ribby-with-Wrea,Claimant count,10
2023-08,E05005200,Ribby-with-Wrea,Claimants as a proportion of residents aged 16-64,0.8
2023-08,E05005201,St Johns,Claimant count,70
2023-08,E05005201,St Johns,Claimants as a proportion of residents aged 16-64,2.2
2023-08,E05005202,St Leonards,Claimant count,95
2023-08,E05005202,St Leonards,Claimants as a proportion of residents aged 16-64,3.6
2023-08,E05005203,Singleton and Greenhalgh,Claimant count,10
2023-08,E05005203,Singleton and Greenhalgh,Claimants as a proportion of residents aged 16-64,1.3
2023-08,E05005204,Staining and Weeton,Claimant count,55
2023-08,E05005204,Staining and Weeton,Claimants as a proportion of residents aged 16-64,2.7
2023-08,E05005205,Warton and Westby,Claimant count,100
2023-08,E05005205,Warton and Westby,Claimants as a proportion of residents aged 16-64,2.8
2023-08,E05005206,Altham,Claimant count,120
2023-08,E05005206,Altham,Claimants as a proportion of residents aged 16-64,3.6
2023-08,E05005207,Barnfield,Claimant count,230
2023-08,E05005207,Barnfield,Claimants as a proportion of residents aged 16-64,8.1
2023-08,E05005208,Baxenden,Claimant count,50
2023-08,E05005208,Baxenden,Claimants as a proportion of residents aged 16-64,2
2023-08,E05005209,Central,Claimant count,320
2023-08,E05005209,Central,Claimants as a proportion of residents aged 16-64,9.6
2023-08,E05005210,Church,Claimant count,230
2023-08,E05005210,Church,Claimants as a proportion of residents aged 16-64,7.3
2023-08,E05005211,Clayton-le-Moors,Claimant count,120
2023-08,E05005211,Clayton-le-Moors,Claimants as a proportion of residents aged 16-64,4.5
2023-08,E05005212,Huncoat,Claimant count,100
2023-08,E05005212,Huncoat,Claimants as a proportion of residents aged 16-64,3.4
2023-08,E05005213,Immanuel,Claimant count,105
2023-08,E05005213,Immanuel,Claimants as a proportion of residents aged 16-64,4.1
2023-08,E05005214,Milnshaw,Claimant count,155
2023-08,E05005214,Milnshaw,Claimants as a proportion of residents aged 16-64,5.6
2023-08,E05005215,Netherton,Claimant count,155
2023-08,E05005215,Netherton,Claimants as a proportion of residents aged 16-64,5.6
2023-08,E05005216,Overton,Claimant count,130
2023-08,E05005216,Overton,Claimants as a proportion of residents aged 16-64,3.4
2023-08,E05005217,Peel,Claimant count,235
2023-08,E05005217,Peel,Claimants as a proportion of residents aged 16-64,8.3
2023-08,E05005218,Rishton,Claimant count,165
2023-08,E05005218,Rishton,Claimants as a proportion of residents aged 16-64,4.1
2023-08,E05005219,St Andrew's,Claimant count,135
2023-08,E05005219,St Andrew's,Claimants as a proportion of residents aged 16-64,5.1
2023-08,E05005220,St Oswald's,Claimant count,80
2023-08,E05005220,St Oswald's,Claimants as a proportion of residents aged 16-64,2.1
2023-08,E05005221,Spring Hill,Claimant count,335
2023-08,E05005221,Spring Hill,Claimants as a proportion of residents aged 16-64,9.9
2023-08,E05009592,Bare,Claimant count,80
2023-08,E05009592,Bare,Claimants as a proportion of residents aged 16-64,2.3
2023-08,E05009593,Bolton & Slyne,Claimant count,45
2023-08,E05009593,Bolton & Slyne,Claimants as a proportion of residents aged 16-64,1.2
2023-08,E05009594,Bulk,Claimant count,195
2023-08,E05009594,Bulk,Claimants as a proportion of residents aged 16-64,2.7
2023-08,E05009595,Carnforth & Millhead,Claimant count,75
2023-08,E05009595,Carnforth & Millhead,Claimants as a proportion of residents aged 16-64,2.2
2023-08,E05009596,Castle,Claimant count,115
2023-08,E05009596,Castle,Claimants as a proportion of residents aged 16-64,2.4
2023-08,E05009597,Ellel,Claimant count,50
2023-08,E05009597,Ellel,Claimants as a proportion of residents aged 16-64,2
2023-08,E05009598,Halton-with-Aughton,Claimant count,30
2023-08,E05009598,Halton-with-Aughton,Claimants as a proportion of residents aged 16-64,2
2023-08,E05009599,Harbour,Claimant count,290
2023-08,E05009599,Harbour,Claimants as a proportion of residents aged 16-64,5.7
2023-08,E05009600,Heysham Central,Claimant count,80
2023-08,E05009600,Heysham Central,Claimants as a proportion of residents aged 16-64,2.9
2023-08,E05009601,Heysham North,Claimant count,190
2023-08,E05009601,Heysham North,Claimants as a proportion of residents aged 16-64,6.2
2023-08,E05009602,Heysham South,Claimant count,130
2023-08,E05009602,Heysham South,Claimants as a proportion of residents aged 16-64,3
2023-08,E05009603,John O'Gaunt,Claimant count,85
2023-08,E05009603,John O'Gaunt,Claimants as a proportion of residents aged 16-64,1.4
2023-08,E05009604,Kellet,Claimant count,20
2023-08,E05009604,Kellet,Claimants as a proportion of residents aged 16-64,1.7
2023-08,E05009605,Lower Lune Valley,Claimant count,40
2023-08,E05009605,Lower Lune Valley,Claimants as a proportion of residents aged 16-64,1.6
2023-08,E05009606,Marsh,Claimant count,120
2023-08,E05009606,Marsh,Claimants as a proportion of residents aged 16-64,2.9
2023-08,E05009607,Overton,Claimant count,40
2023-08,E05009607,Overton,Claimants as a proportion of residents aged 16-64,2.9
2023-08,E05009608,Poulton,Claimant count,300
2023-08,E05009608,Poulton,Claimants as a proportion of residents aged 16-64,9
2023-08,E05009609,Scotforth East,Claimant count,70
2023-08,E05009609,Scotforth East,Claimants as a proportion of residents aged 16-64,2.6
2023-08,E05009610,Scotforth West,Claimant count,75
2023-08,E05009610,Scotforth West,Claimants as a proportion of residents aged 16-64,1.5
2023-08,E05009611,Silverdale,Claimant count,5
2023-08,E05009611,Silverdale,Claimants as a proportion of residents aged 16-64,0.8
2023-08,E05009612,Skerton East,Claimant count,195
2023-08,E05009612,Skerton East,Claimants as a proportion of residents aged 16-64,4.3
2023-08,E05009613,Skerton West,Claimant count,190
2023-08,E05009613,Skerton West,Claimants as a proportion of residents aged 16-64,4.4
2023-08,E05009614,Torrisholme,Claimant count,45
2023-08,E05009614,Torrisholme,Claimants as a proportion of residents aged 16-64,1.8
2023-08,E05009615,University & Scotforth Rural,Claimant count,5
2023-08,E05009615,University & Scotforth Rural,Claimants as a proportion of residents aged 16-64,0
2023-08,E05009616,Upper Lune Valley,Claimant count,10
2023-08,E05009616,Upper Lune Valley,Claimants as a proportion of residents aged 16-64,0.7
2023-08,E05009617,Warton,Claimant count,15
2023-08,E05009617,Warton,Claimants as a proportion of residents aged 16-64,1.5
2023-08,E05009618,Westgate,Claimant count,220
2023-08,E05009618,Westgate,Claimants as a proportion of residents aged 16-64,5.2
2023-08,E05013200,Barnoldswick,Claimant count,150
2023-08,E05013200,Barnoldswick,Claimants as a proportion of residents aged 16-64,2.7
2023-08,E05013201,Barrowford & Pendleside,Claimant count,100
2023-08,E05013201,Barrowford & Pendleside,Claimants as a proportion of residents aged 16-64,2.3
2023-08,E05013202,Boulsworth & Foulridge,Claimant count,90
2023-08,E05013202,Boulsworth & Foulridge,Claimants as a proportion of residents aged 16-64,2
2023-08,E05013203,Bradley,Claimant count,500
2023-08,E05013203,Bradley,Claimants as a proportion of residents aged 16-64,9.2
2023-08,E05013204,Brierfield East & Clover Hill,Claimant count,315
2023-08,E05013204,Brierfield East & Clover Hill,Claimants as a proportion of residents aged 16-64,6.6
2023-08,E05013205,Brierfield West & Reedley,Claimant count,215
2023-08,E05013205,Brierfield West & Reedley,Claimants as a proportion of residents aged 16-64,6.7
2023-08,E05013206,Earby & Coates,Claimant count,125
2023-08,E05013206,Earby & Coates,Claimants as a proportion of residents aged 16-64,2.7
2023-08,E05013207,Fence & Higham,Claimant count,15
2023-08,E05013207,Fence & Higham,Claimants as a proportion of residents aged 16-64,1.1
2023-08,E05013208,Marsden & Southfield,Claimant count,445
2023-08,E05013208,Marsden & Southfield,Claimants as a proportion of residents aged 16-64,7.4
2023-08,E05013209,Vivary Bridge,Claimant count,210
2023-08,E05013209,Vivary Bridge,Claimants as a proportion of residents aged 16-64,4.5
2023-08,E05013210,Waterside & Horsfield,Claimant count,275
2023-08,E05013210,Waterside & Horsfield,Claimants as a proportion of residents aged 16-64,6
2023-08,E05013211,Whitefield & Walverden,Claimant count,565
2023-08,E05013211,Whitefield & Walverden,Claimants as a proportion of residents aged 16-64,9
2023-08,E05012193,Ashton,Claimant count,240
2023-08,E05012193,Ashton,Claimants as a proportion of residents aged 16-64,4.3
2023-08,E05012194,Brookfield,Claimant count,280
2023-08,E05012194,Brookfield,Claimants as a proportion of residents aged 16-64,5.8
2023-08,E05012195,Cadley,Claimant count,155
2023-08,E05012195,Cadley,Claimants as a proportion of residents aged 16-64,3.4
2023-08,E05012196,City Centre,Claimant count,580
2023-08,E05012196,City Centre,Claimants as a proportion of residents aged 16-64,6
2023-08,E05012197,Deepdale,Claimant count,385
2023-08,E05012197,Deepdale,Claimants as a proportion of residents aged 16-64,6.2
2023-08,E05012198,Fishwick & Frenchwood,Claimant count,455
2023-08,E05012198,Fishwick & Frenchwood,Claimants as a proportion of residents aged 16-64,6.9
2023-08,E05012199,Garrison,Claimant count,110
2023-08,E05012199,Garrison,Claimants as a proportion of residents aged 16-64,2
2023-08,E05012200,Greyfriars,Claimant count,75
2023-08,E05012200,Greyfriars,Claimants as a proportion of residents aged 16-64,1.6
2023-08,E05012201,Ingol & Cottam,Claimant count,240
2023-08,E05012201,Ingol & Cottam,Claimants as a proportion of residents aged 16-64,4.5
2023-08,E05012202,Lea & Larches,Claimant count,210
2023-08,E05012202,Lea & Larches,Claimants as a proportion of residents aged 16-64,3.8
2023-08,E05012203,Plungington,Claimant count,480
2023-08,E05012203,Plungington,Claimants as a proportion of residents aged 16-64,4.8
2023-08,E05012204,Preston Rural East,Claimant count,60
2023-08,E05012204,Preston Rural East,Claimants as a proportion of residents aged 16-64,1.4
2023-08,E05012205,Preston Rural North,Claimant count,65
2023-08,E05012205,Preston Rural North,Claimants as a proportion of residents aged 16-64,1.9
2023-08,E05012206,Ribbleton,Claimant count,375
2023-08,E05012206,Ribbleton,Claimants as a proportion of residents aged 16-64,6.9
2023-08,E05012207,St Matthew's,Claimant count,715
2023-08,E05012207,St Matthew's,Claimants as a proportion of residents aged 16-64,10.1
2023-08,E05012208,Sharoe Green,Claimant count,95
2023-08,E05012208,Sharoe Green,Claimants as a proportion of residents aged 16-64,2.1
2023-08,E05012000,Alston & Hothersall,Claimant count,25
2023-08,E05012000,Alston & Hothersall,Claimants as a proportion of residents aged 16-64,1.6
2023-08,E05012001,Billington & Langho,Claimant count,30
2023-08,E05012001,Billington & Langho,Claimants as a proportion of residents aged 16-64,1.6
2023-08,E05012002,Bowland,Claimant count,5
2023-08,E05012002,Bowland,Claimants as a proportion of residents aged 16-64,0.7
2023-08,E05012003,Brockhall & Dinckley,Claimant count,10
2023-08,E05012003,Brockhall & Dinckley,Claimants as a proportion of residents aged 16-64,0.8
2023-08,E05012004,Chatburn,Claimant count,15
2023-08,E05012004,Chatburn,Claimants as a proportion of residents aged 16-64,1.9
2023-08,E05012005,Chipping,Claimant count,5
2023-08,E05012005,Chipping,Claimants as a proportion of residents aged 16-64,0.7
2023-08,E05012006,Clayton-le-Dale & Salesbury,Claimant count,10
2023-08,E05012006,Clayton-le-Dale & Salesbury,Claimants as a proportion of residents aged 16-64,1.2
2023-08,E05012007,Derby & Thornley,Claimant count,70
2023-08,E05012007,Derby & Thornley,Claimants as a proportion of residents aged 16-64,3.7
2023-08,E05012008,Dilworth,Claimant count,25
2023-08,E05012008,Dilworth,Claimants as a proportion of residents aged 16-64,1.5
2023-08,E05012009,"East Whalley, Read & Simonstone",Claimant count,35
2023-08,E05012009,"East Whalley, Read & Simonstone",Claimants as a proportion of residents aged 16-64,2
2023-08,E05012010,Edisford & Low Moor,Claimant count,45
2023-08,E05012010,Edisford & Low Moor,Claimants as a proportion of residents aged 16-64,2.2
2023-08,E05012011,Gisburn & Rimington,Claimant count,15
2023-08,E05012011,Gisburn & Rimington,Claimants as a proportion of residents aged 16-64,2
2023-08,E05012012,Hurst Green & Whitewell,Claimant count,10
2023-08,E05012012,Hurst Green & Whitewell,Claimants as a proportion of residents aged 16-64,1.1
2023-08,E05012013,Littlemoor,Claimant count,40
2023-08,E05012013,Littlemoor,Claimants as a proportion of residents aged 16-64,2.4
2023-08,E05012014,Mellor,Claimant count,15
2023-08,E05012014,Mellor,Claimants as a proportion of residents aged 16-64,1.1
2023-08,E05012015,Primrose,Claimant count,45
2023-08,E05012015,Primrose,Claimants as a proportion of residents aged 16-64,1.8
2023-08,E05012016,Ribchester,Claimant count,10
2023-08,E05012016,Ribchester,Claimants as a proportion of residents aged 16-64,0.9
2023-08,E05012017,Sabden,Claimant count,15
2023-08,E05012017,Sabden,Claimants as a proportion of residents aged 16-64,1.5
2023-08,E05012018,St Mary's,Claimant count,25
2023-08,E05012018,St Mary's,Claimants as a proportion of residents aged 16-64,1.5
2023-08,E05012019,Salthill,Claimant count,60
2023-08,E05012019,Salthill,Claimants as a proportion of residents aged 16-64,2.5
2023-08,E05012020,"Waddington, Bashall Eaves & Mitton",Claimant count,5
2023-08,E05012020,"Waddington, Bashall Eaves & Mitton",Claimants as a proportion of residents aged 16-64,0.8
2023-08,E05012021,West Bradford & Grindleton,Claimant count,10
2023-08,E05012021,West Bradford & Grindleton,Claimants as a proportion of residents aged 16-64,1
2023-08,E05012022,Whalley & Painter Wood,Claimant count,15
2023-08,E05012022,Whalley & Painter Wood,Claimants as a proportion of residents aged 16-64,1.1
2023-08,E05012023,Whalley Nethertown,Claimant count,15
2023-08,E05012023,Whalley Nethertown,Claimants as a proportion of residents aged 16-64,1.1
2023-08,E05012024,Wilpshire & Ramsgreave,Claimant count,25
2023-08,E05012024,Wilpshire & Ramsgreave,Claimants as a proportion of residents aged 16-64,1.2
2023-08,E05012025,Wiswell & Barrow,Claimant count,10
2023-08,E05012025,Wiswell & Barrow,Claimants as a proportion of residents aged 16-64,0.9
2023-08,E05005316,Cribden,Claimant count,65
2023-08,E05005316,Cribden,Claimants as a proportion of residents aged 16-64,2.7
2023-08,E05005317,Eden,Claimant count,45
2023-08,E05005317,Eden,Claimants as a proportion of residents aged 16-64,2
2023-08,E05005318,Facit and Shawforth,Claimant count,90
2023-08,E05005318,Facit and Shawforth,Claimants as a proportion of residents aged 16-64,3.8
2023-08,E05005319,Goodshaw,Claimant count,70
2023-08,E05005319,Goodshaw,Claimants as a proportion of residents aged 16-64,2.7
2023-08,E05005320,Greenfield,Claimant count,105
2023-08,E05005320,Greenfield,Claimants as a proportion of residents aged 16-64,3
2023-08,E05005321,Greensclough,Claimant count,160
2023-08,E05005321,Greensclough,Claimants as a proportion of residents aged 16-64,4.3
2023-08,E05005322,Hareholme,Claimant count,125
2023-08,E05005322,Hareholme,Claimants as a proportion of residents aged 16-64,3.5
2023-08,E05005323,Healey and Whitworth,Claimant count,90
2023-08,E05005323,Healey and Whitworth,Claimants as a proportion of residents aged 16-64,3.5
2023-08,E05005324,Helmshore,Claimant count,65
2023-08,E05005324,Helmshore,Claimants as a proportion of residents aged 16-64,1.9
2023-08,E05005325,Irwell,Claimant count,190
2023-08,E05005325,Irwell,Claimants as a proportion of residents aged 16-64,5
2023-08,E05005326,Longholme,Claimant count,145
2023-08,E05005326,Longholme,Claimants as a proportion of residents aged 16-64,4
2023-08,E05005327,Stacksteads,Claimant count,135
2023-08,E05005327,Stacksteads,Claimants as a proportion of residents aged 16-64,5.5
2023-08,E05005328,Whitewell,Claimant count,160
2023-08,E05005328,Whitewell,Claimants as a proportion of residents aged 16-64,4.2
2023-08,E05005329,Worsley,Claimant count,235
2023-08,E05005329,Worsley,Claimants as a proportion of residents aged 16-64,6
2023-08,E05010214,Bamber Bridge East,Claimant count,100
2023-08,E05010214,Bamber Bridge East,Claimants as a proportion of residents aged 16-64,3.2
2023-08,E05010215,Bamber Bridge West,Claimant count,100
2023-08,E05010215,Bamber Bridge West,Claimants as a proportion of residents aged 16-64,4
2023-08,E05010216,Broad Oak,Claimant count,30
2023-08,E05010216,Broad Oak,Claimants as a proportion of residents aged 16-64,1.3
2023-08,E05010217,Broadfield,Claimant count,130
2023-08,E05010217,Broadfield,Claimants as a proportion of residents aged 16-64,4
2023-08,E05010218,Buckshaw & Worden,Claimant count,40
2023-08,E05010218,Buckshaw & Worden,Claimants as a proportion of residents aged 16-64,1.5
